中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.197.23.75,443,35.212.156.18,US,Seattle,隧道,73 ms,357 Mbps,45772 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,29 ms,324 Mbps,41472 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,66 ms,465 Mbps,59596 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,80 ms,311 Mbps,39833 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,40 ms,584 Mbps,74854 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,105 ms,286 Mbps,36659 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,17 ms,453 Mbps,58060 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,16 ms,73 Mbps,9408 kB/s
35.230.79.26,443,35.212.156.18,US,Seattle,隧道,90 ms,357 Mbps,45772 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,106 ms,224 Mbps,28672 kB/s
34.82.76.253,443,34.83.80.46,US,Seattle,隧道,71 ms,363 Mbps,46489 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,105 ms,216 Mbps,27750 kB/s
141.144.199.182,443,2a0b:21c0:1007:1c7:0:e4ec:4f0:8a67,DE,Frankfurt,隧道,96 ms,233 Mbps,29900 kB/s
47.90.141.204,443,91.149.239.62,US,Los Angeles,隧道,9 ms,18 Mbps,2338 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,15 ms,55 Mbps,7068 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,84 ms,45 Mbps,5882 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,91 ms,24 Mbps,3174 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,89 ms,298 Mbps,38195 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,85 ms,240 Mbps,30720 kB/s
192.9.139.160,443,192.9.139.160,US,Los Angeles,中转,83 ms,308 Mbps,39526 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,75 ms,45 Mbps,5882 kB/s
130.61.23.77,443,130.61.23.77,199 Mbps,25497 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,96 ms,331 Mbps,42393 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,98 ms,47 Mbps,6068 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,105 ms,212 Mbps,27238 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,103 ms,27 Mbps,3464 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,163 ms,114 Mbps,14643 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,106 ms,100 Mbps,12902 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,186 ms,93 Mbps,11980 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,111 ms,42 Mbps,5456 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,93 ms,233 Mbps,29900 kB/s
192.9.146.103,443,192.9.146.103,US,Los Angeles,中转,83 ms,264 Mbps,33894 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,111 ms,5 Mbps,676 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,86 ms,218 Mbps,27955 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,67 ms,148 Mbps,18944 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,96 ms,51 Mbps,6642 kB/s
8.212.48.236,443,47.76.21.99,HK,Hong Kong,隧道,223 ms,80 Mbps,10240 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,113 ms,50 Mbps,6417 kB/s
168.138.149.17,443,168.138.149.17,BR,Rio de Janeiro,中转,136 ms,153 Mbps,19660 kB/s
155.248.196.123,443,155.248.196.123,US,Toronto,中转,114 ms,38 Mbps,4987 kB/s
158.101.141.253,443,158.101.141.253,JP,Tokyo,中转,233 ms,55 Mbps,7140 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,226 ms,2 Mbps,368 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,121 ms,50 Mbps,6441 kB/s
146.56.146.67,443,146.56.146.67,KR,Seoul,中转,217 ms,74 Mbps,9484 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,247 ms,28 Mbps,3696 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,237 ms,2 Mbps,326 kB/s
64.110.89.92,443,64.110.89.92,KR,Seoul,中转,218 ms,34 Mbps,4449 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,221 ms,64 Mbps,8310 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,227 ms,43 Mbps,5571 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,232 ms,62 Mbps,7939 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,236 ms,0 Mbps,99 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,223 ms,77 Mbps,9932 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,246 ms,0 Mbps,83 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,241 ms,36 Mbps,4669 kB/s
130.162.135.9,443,130.162.135.9,KR,Seoul,中转,240 ms,9 Mbps,1239 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,214 ms,1 Mbps,140 kB/s
193.123.80.245,443,193.123.80.245,AE,Amsterdam,中转,210 ms,29 Mbps,3744 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,135 ms,43 Mbps,5583 kB/s
192.18.130.65,443,192.18.130.65,US,Los Angeles,中转,120 ms,278 Mbps,35635 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:105,KR,Seoul,隧道,216 ms,85 Mbps,10956 kB/s
8.212.44.95,443,47.76.21.105,HK,Hong Kong,隧道,251 ms,81 Mbps,10444 kB/s
130.162.144.191,443,2a09:bac1:3f40::22:103,KR,Seoul,隧道,231 ms,29 Mbps,3765 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,264 ms,32 Mbps,4142 kB/s
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,236 ms,33 Mbps,4270 kB/s
146.56.188.113,443,146.56.188.113,KR,Seoul,中转,231 ms,39 Mbps,5118 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,233 ms,88 Mbps,11264 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,257 ms,10 Mbps,1292 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,248 ms,37 Mbps,4820 kB/s
47.57.233.126,443,47.88.10.133,US,San Jose,隧道,237 ms,1 Mbps,252 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,336 ms,0 Mbps,20 kB/s
