中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,5 ms,73 Mbps,9411 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,8 ms,52 Mbps,6670 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,5 ms,786 Mbps,100659 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,96 ms,241 Mbps,30924 kB/s
34.82.76.253,443,34.19.99.159,US,Seattle,隧道,72 ms,297 Mbps,38092 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,70 ms,298 Mbps,38195 kB/s
129.146.7.98,443,2a09:bac5:60eb:1173::1bd:9d,US,Los Angeles,隧道,69 ms,75 Mbps,9623 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,8 ms,1320 Mbps,168960 kB/s
35.230.79.26,443,35.212.133.201,US,Seattle,隧道,76 ms,332 Mbps,42598 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,84 ms,291 Mbps,37273 kB/s
35.197.23.75,443,35.212.133.201,US,Seattle,隧道,78 ms,235 Mbps,30105 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,13 ms,1360 Mbps,174080 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,43 ms,680 Mbps,87040 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,66 ms,76 Mbps,9809 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,100 ms,284 Mbps,36352 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,88 ms,48 Mbps,6265 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,103 ms,247 Mbps,31641 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,85 ms,428 Mbps,54886 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,82 ms,356 Mbps,45568 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,102 ms,292 Mbps,37478 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,99 ms,220 Mbps,28160 kB/s
193.123.61.156,443,2a0b:21c0:1007:cb:0:7e66:1dbd:6656,DE,Frankfurt,隧道,104 ms,230 Mbps,29491 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,110 ms,46 Mbps,5948 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,109 ms,46 Mbps,5971 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,113 ms,42 Mbps,5446 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,105 ms,46 Mbps,5920 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,109 ms,45 Mbps,5820 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,164 ms,33 Mbps,4349 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,163 ms,111 Mbps,14233 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,184 ms,39 Mbps,5043 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,185 ms,37 Mbps,4822 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,186 ms,39 Mbps,5060 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,214 ms,80 Mbps,10240 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,177 ms,154 Mbps,19763 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,239 ms,14 Mbps,1841 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,197 ms,42 Mbps,5423 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,206 ms,81 Mbps,10444 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,248 ms,2 Mbps,307 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,217 ms,36 Mbps,4686 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,212 ms,32 Mbps,4217 kB/s
130.162.144.191,443,2a09:bac5:4730:155::22:13a,KR,Seoul,隧道,210 ms,38 Mbps,4970 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,223 ms,91 Mbps,11673 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,230 ms,3 Mbps,442 kB/s
152.70.71.23,443,152.70.71.23,IN,Marseille,中转,231 ms,26 Mbps,3402 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,216 ms,31 Mbps,4060 kB/s
193.123.80.245,443,193.123.80.245,AE,Frankfurt,中转,199 ms,32 Mbps,4153 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,282 ms,0 Mbps,18 kB/s
