中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,28 ms,326 Mbps,41779 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,71 ms,80 Mbps,10342 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,118 ms,293 Mbps,37580 kB/s
129.146.7.98,443,2a09:bac5:60ed:78::c:373,US,Los Angeles,隧道,18 ms,74 Mbps,9532 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,50 ms,649 Mbps,83148 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,61 ms,87 Mbps,11161 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,56 ms,1728 Mbps,221184 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,60 ms,335 Mbps,42905 kB/s
132.226.31.178,443,2a09:bac1:76a0:e18::c:382,US,Los Angeles,隧道,18 ms,55 Mbps,7142 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,20 ms,664 Mbps,85094 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,73 ms,50 Mbps,6488 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,42 ms,608 Mbps,77824 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,28 ms,330 Mbps,42291 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,85 ms,66 Mbps,8535 kB/s
35.197.23.75,443,35.233.216.70,US,Seattle,隧道,43 ms,888 Mbps,113664 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,29 ms,378 Mbps,48435 kB/s
144.24.80.56,443,2603:c024:8:5677:6f45:947f:3e3a:1eb8,KR,Seoul,隧道,131 ms,73 Mbps,9419 kB/s
47.254.42.167,443,47.251.149.51,US,San Jose,隧道,33 ms,4 Mbps,623 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,19 ms,73 Mbps,9403 kB/s
35.230.79.26,443,35.233.216.70,US,Seattle,隧道,22 ms,896 Mbps,114688 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,21 ms,1416 Mbps,181248 kB/s
129.146.220.190,443,129.146.220.190,US,Los Angeles,中转,124 ms,193 Mbps,24780 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,41 ms,88 Mbps,11366 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,62 ms,256 Mbps,32870 kB/s
192.9.138.241,443,192.9.138.241,1488 Mbps,190464 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,149 ms,37 Mbps,4771 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,108 ms,38 Mbps,4944 kB/s
192.9.158.188,443,2a09:bac5:6447:1232::1d0:5e,US,San Jose,隧道,64 ms,211 Mbps,27033 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,73 ms,19 Mbps,2453 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,144 ms,148 Mbps,18944 kB/s
150.230.249.48,443,150.230.249.48,KR,Seoul,中转,131 ms,140 Mbps,17920 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,144 ms,110 Mbps,14131 kB/s
130.162.186.144,443,2a0b:21c0:100a:1b3:0:f780:eed4:58ef,DE,Frankfurt,隧道,154 ms,77 Mbps,9932 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,157 ms,117 Mbps,15052 kB/s
132.226.207.11,443,2606:f240:f00:46c4:0:450a:1bde:bc0c,US,Frankfurt,隧道,155 ms,74 Mbps,9587 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,158 ms,116 Mbps,14848 kB/s
129.80.116.250,443,2603:c020:4008:16ca:19e9:40f5:b8a0:c008,US,Ashburn,隧道,73 ms,116 Mbps,14848 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,149 ms,10 Mbps,1370 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,74 ms,128 Mbps,16486 kB/s
138.3.254.39,443,138.3.254.39,100 Mbps,12902 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,153 ms,107 Mbps,13721 kB/s
130.61.170.78,443,130.61.170.78,DE,Frankfurt,中转,160 ms,53 Mbps,6852 kB/s
146.56.161.229,443,146.56.161.229,KR,Seoul,中转,135 ms,117 Mbps,15052 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,169 ms,3 Mbps,403 kB/s
47.89.151.17,443,47.89.151.17,US,Ashburn,中转,82 ms,40 Mbps,5220 kB/s
47.253.104.12,443,47.251.149.51,US,San Jose,隧道,80 ms,0 Mbps,64 kB/s
155.248.184.2,443,155.248.184.2,JP,Tokyo,中转,165 ms,38 Mbps,4865 kB/s
158.180.79.198,443,158.180.79.198,KR,Seoul,中转,135 ms,123 Mbps,15769 kB/s
150.230.6.108,443,150.230.6.108,JP,Osaka,中转,159 ms,100 Mbps,12902 kB/s
8.209.250.150,443,47.251.149.53,US,San Jose,隧道,107 ms,2 Mbps,307 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,149 ms,43 Mbps,5520 kB/s
144.24.83.39,443,144.24.83.39,KR,Seoul,中转,138 ms,119 Mbps,15257 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,150 ms,102 Mbps,13107 kB/s
152.70.63.241,443,2a0b:21c0:1007:1ca:0:ab82:c429:4478,DE,Frankfurt,隧道,155 ms,92 Mbps,11878 kB/s
138.2.122.191,443,138.2.122.191,KR,Seoul,中转,137 ms,45 Mbps,5772 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,157 ms,125 Mbps,16076 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,134 ms,106 Mbps,13619 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,149 ms,118 Mbps,15155 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,153 ms,39 Mbps,5103 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,149 ms,45 Mbps,5797 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,180 ms,85 Mbps,10956 kB/s
152.69.162.101,443,152.69.162.101,AU,Sydney,中转,149 ms,116 Mbps,14950 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,345 ms,32 Mbps,4205 kB/s
130.61.222.184,443,130.61.222.184,DE,Frankfurt,中转,158 ms,107 Mbps,13721 kB/s
8.209.217.106,443,8.209.217.106,JP,Tokyo,中转,107 ms,8 Mbps,1113 kB/s
8.210.92.27,443,8.210.92.27,HK,Hong Kong,中转,148 ms,0 Mbps,35 kB/s
129.150.50.63,443,129.150.50.63,SG,Singapore,中转,185 ms,100 Mbps,12902 kB/s
152.67.44.30,443,152.67.44.30,BR,São Paulo,中转,182 ms,35 Mbps,4526 kB/s
129.159.130.38,443,129.159.130.38,IL,Marseille,中转,192 ms,21 Mbps,2775 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,173 ms,42 Mbps,5388 kB/s
8.216.88.20,443,47.251.149.52,US,San Jose,隧道,114 ms,2 Mbps,330 kB/s
8.211.197.133,443,47.251.149.50,US,San Jose,隧道,208 ms,2 Mbps,323 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,220 ms,38 Mbps,4932 kB/s
47.254.157.208,443,47.251.149.53,US,San Jose,隧道,162 ms,2 Mbps,332 kB/s
138.2.84.189,443,104.28.222.43,SG,Singapore,隧道,185 ms,97 Mbps,12492 kB/s
150.230.121.99,443,2a0b:21c0:1007:c7:0:1e5f:ffd4:bb19,DE,Singapore,隧道,155 ms,103 Mbps,13209 kB/s
8.209.77.140,443,47.251.149.54,US,San Jose,隧道,159 ms,2 Mbps,323 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,163 ms,1 Mbps,215 kB/s
47.90.228.243,443,47.90.228.243,US,Ashburn,中转,79 ms,30 Mbps,3930 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:100,KR,Seoul,隧道,132 ms,137 Mbps,17612 kB/s
152.67.212.141,443,152.67.212.141,KR,Seoul,中转,131 ms,136 Mbps,17408 kB/s
130.162.250.180,443,2603:c020:8014:a8ee:cad4:eb37:5749:cafa,DE,Frankfurt,隧道,156 ms,69 Mbps,8847 kB/s
47.89.182.61,443,47.251.149.48,US,San Jose,隧道,80 ms,0 Mbps,37 kB/s
8.208.115.133,443,47.251.149.50,US,San Jose,隧道,148 ms,2 Mbps,294 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,156 ms,47 Mbps,6029 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,0 ms,0 Mbps,32 kB/s
158.178.238.239,443,104.28.222.43,SG,Singapore,隧道,225 ms,1 Mbps,163 kB/s
