中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,36 ms,479 Mbps,61337 kB/s
35.197.23.75,443,35.212.254.121,US,Seattle,隧道,56 ms,434 Mbps,55603 kB/s
35.230.79.26,443,35.212.254.121,US,Seattle,隧道,55 ms,471 Mbps,60313 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,35 ms,556 Mbps,71168 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,47 ms,367 Mbps,47001 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,63 ms,344 Mbps,44134 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,47 ms,40 Mbps,5235 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,120 ms,152 Mbps,19558 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,48 ms,470 Mbps,60211 kB/s
34.82.76.253,443,34.19.99.159,US,Seattle,隧道,52 ms,376 Mbps,48128 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,41 ms,649 Mbps,83148 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,131 ms,177 Mbps,22732 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,38 ms,445 Mbps,57036 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,38 ms,61 Mbps,7872 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,37 ms,54 Mbps,7032 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,40 ms,579 Mbps,74137 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,126 ms,186 Mbps,23859 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,123 ms,43 Mbps,5558 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,40 ms,644 Mbps,82534 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,125 ms,48 Mbps,6192 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,128 ms,159 Mbps,20377 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,127 ms,48 Mbps,6161 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,137 ms,46 Mbps,5992 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,134 ms,154 Mbps,19763 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,138 ms,42 Mbps,5496 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,129 ms,44 Mbps,5746 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,121 ms,44 Mbps,5640 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,130 ms,201 Mbps,25804 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,139 ms,225 Mbps,28876 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,171 ms,38 Mbps,4926 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:114,KR,Seoul,隧道,164 ms,103 Mbps,13209 kB/s
130.162.144.191,443,2a09:bac5:4737:155::22:119,KR,Seoul,隧道,180 ms,25 Mbps,3296 kB/s
131.186.25.247,443,107.151.176.166,US,Los Angeles,隧道,181 ms,98 Mbps,12595 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,150 ms,38 Mbps,4974 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,172 ms,104 Mbps,13414 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,165 ms,49 Mbps,6284 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,214 ms,2 Mbps,371 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,187 ms,40 Mbps,5180 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,193 ms,0 Mbps,96 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,240 ms,71 Mbps,9132 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,214 ms,32 Mbps,4156 kB/s
168.138.50.249,443,168.138.50.249,JP,Seattle,中转,149 ms,37 Mbps,4755 kB/s
47.57.233.126,443,47.88.10.133,US,San Jose,隧道,190 ms,0 Mbps,101 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,171 ms,13 Mbps,1745 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,Seattle,隧道,231 ms,59 Mbps,7672 kB/s
193.123.80.245,443,193.123.80.245,AE,Frankfurt,中转,231 ms,23 Mbps,3048 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,350 ms,0 Mbps,17 kB/s
