中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
23.94.43.51,443,23.94.43.51,US,Seattle,中转,84 ms,253 Mbps,32460 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,70 ms,382 Mbps,48947 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,15 ms,26 Mbps,3362 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,75 ms,104 Mbps,13312 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,70 ms,494 Mbps,63283 kB/s
47.253.152.99,443,47.253.152.99,US,Ashburn,中转,28 ms,15 Mbps,1920 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,92 ms,243 Mbps,31129 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,64 ms,1 Mbps,131 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,43 ms,252 Mbps,32358 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,73 ms,401 Mbps,51404 kB/s
141.147.111.50,443,2606:f240:f00:6acf:0:fea8:6318:f823,US,Frankfurt,隧道,99 ms,244 Mbps,31232 kB/s
34.82.76.253,443,34.127.99.199,US,Seattle,隧道,96 ms,332 Mbps,42598 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,85 ms,242 Mbps,31027 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,102 ms,44 Mbps,5731 kB/s
141.144.202.168,443,2a0b:21c0:1007:ca:0:e8fb:bb3d:f4d3,DE,Frankfurt,隧道,101 ms,222 Mbps,28467 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,36 ms,636 Mbps,81510 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,72 ms,381 Mbps,48844 kB/s
130.61.169.24,443,130.61.169.24,DE,Frankfurt,中转,96 ms,212 Mbps,27136 kB/s
129.146.46.164,443,129.146.46.164,,Los Angeles,中转,0 ms,256 Mbps,32768 kB/s
192.18.134.231,443,192.18.134.231,US,San Jose,中转,83 ms,200 Mbps,25600 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,128 ms,94 Mbps,12083 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,100 ms,26 Mbps,3434 kB/s
152.70.53.129,443,163.123.193.4,DE,Frankfurt,隧道,96 ms,207 Mbps,26521 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,73 ms,48 Mbps,6261 kB/s
47.253.192.14,443,47.253.192.14,US,Ashburn,中转,14 ms,41 Mbps,5372 kB/s
8.219.181.189,443,8.222.207.55,SG,Singapore,隧道,234 ms,59 Mbps,7679 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,12 ms,3 Mbps,490 kB/s
144.24.91.125,443,2602:ffe4:407:20da:0:a47b:fa72:a6e7,SG,Singapore,隧道,239 ms,48 Mbps,6262 kB/s
144.24.65.251,443,144.24.65.251,KR,Seoul,中转,186 ms,39 Mbps,5014 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,105 ms,38 Mbps,4922 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,50 ms,643 Mbps,82329 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,24 ms,76 Mbps,9756 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,238 ms,2 Mbps,258 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,90 ms,295 Mbps,37785 kB/s
130.61.23.77,443,130.61.23.77,184 Mbps,23654 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,107 ms,201 Mbps,25804 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,224 ms,32 Mbps,4181 kB/s
138.2.122.191,443,138.2.122.191,KR,Seoul,中转,191 ms,39 Mbps,5108 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,74 ms,44 Mbps,5749 kB/s
152.67.133.84,443,2a0b:21c0:100a:1b2:0:bf98:f34b:50f8,DE,Frankfurt,隧道,115 ms,214 Mbps,27443 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,209 ms,39 Mbps,5021 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,115 ms,44 Mbps,5640 kB/s
141.147.51.64,443,98.98.156.30,DE,Frankfurt,隧道,103 ms,220 Mbps,28262 kB/s
152.70.214.15,443,2603:c021:c000:ba8c:5a47:c0e5:b682:31cb,BR,S
