中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,6 ms,2064 Mbps,264192 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,4 ms,634 Mbps,81203 kB/s
35.197.23.75,443,35.212.224.237,US,Seattle,隧道,23 ms,788 Mbps,100864 kB/s
34.82.76.253,443,104.198.8.26,US,Seattle,隧道,26 ms,880 Mbps,112640 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,56 ms,438 Mbps,56115 kB/s
35.230.79.26,443,35.212.224.237,US,Seattle,隧道,33 ms,856 Mbps,109568 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,29 ms,654 Mbps,83763 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,56 ms,349 Mbps,44748 kB/s
192.9.138.241,443,192.9.138.241,US,1992 Mbps,254976 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,13 ms,636 Mbps,81408 kB/s
154.23.240.232,443,154.23.240.232,US,Los Angeles,中转,7 ms,41 Mbps,5250 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,26 ms,38 Mbps,4903 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,93 ms,403 Mbps,51609 kB/s
132.226.31.178,443,2a09:bac5:60ea:1846::26b:ac,US,Los Angeles,隧道,18 ms,52 Mbps,6778 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,184 ms,114 Mbps,14643 kB/s
8.222.79.219,443,8.216.92.214,JP,Tokyo,隧道,106 ms,2 Mbps,348 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,64 ms,357 Mbps,45772 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,105 ms,231 Mbps,29593 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,144 ms,157 Mbps,20172 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,143 ms,160 Mbps,20480 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,139 ms,140 Mbps,18022 kB/s
8.222.76.79,443,8.216.92.214,JP,Tokyo,隧道,121 ms,14 Mbps,1912 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,150 ms,41 Mbps,5361 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,78 ms,48 Mbps,6157 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,154 ms,129 Mbps,16588 kB/s
47.253.161.22,443,47.253.161.22,US,Ashburn,中转,87 ms,21 Mbps,2742 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,40 ms,308 Mbps,39526 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,17 ms,70 Mbps,9020 kB/s
