中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,38 ms,832 Mbps,106496 kB/s
192.9.138.241,443,192.9.138.241,,colo.txt:San Jose,中转,0 ms,1856 Mbps,237568 kB/s
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,133 ms,41 Mbps,5357 kB/s
129.146.7.98,443,2a09:bac5:60e9:78::c:37e,US,Los Angeles,隧道,17 ms,63 Mbps,8093 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,153 ms,100 Mbps,12902 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,167 ms,90 Mbps,11571 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,8 ms,689 Mbps,88268 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,3 ms,1376 Mbps,176128 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,150 ms,123 Mbps,15769 kB/s
146.56.153.6,443,146.56.153.6,KR,Seoul,中转,134 ms,44 Mbps,5680 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,,colo.txt:Los Angeles,隧道,0 ms,64 Mbps,8291 kB/s
152.67.65.201,443,152.67.65.201,CH,Zurich,中转,166 ms,42 Mbps,5462 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,158 ms,188 Mbps,24166 kB/s
129.146.46.164,443,129.146.46.164,,Los Angeles,中转,0 ms,340 Mbps,43622 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,57 ms,414 Mbps,53043 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,11 ms,1432 Mbps,183296 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,12 ms,1320 Mbps,168960 kB/s
192.18.128.200,443,2603:c024:c012:de20:522a:c213:b2be:66e4,US,San Jose,隧道,5 ms,28 Mbps,3704 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,48 ms,487 Mbps,62361 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,37 ms,696 Mbps,89088 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,161 ms,65 Mbps,8398 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,31 ms,291 Mbps,37273 kB/s
165.1.74.145,443,165.1.74.145,US,San Jose,中转,19 ms,1496 Mbps,191488 kB/s
146.56.46.84,443,2603:c022:8007:a810::dcba,KR,Seoul,隧道,133 ms,47 Mbps,6140 kB/s
132.226.7.217,443,132.226.7.217,JP,Tokyo,中转,156 ms,34 Mbps,4370 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,19 ms,641 Mbps,82124 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,31 ms,1336 Mbps,171008 kB/s
141.147.108.192,443,2a0b:21c0:100a:1b1:0:2ff5:2215:7efc,DE,Frankfurt,隧道,154 ms,105 Mbps,13516 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,180 ms,104 Mbps,13312 kB/s
168.138.162.187,443,2603:c024:4509:ba23:441b:bc2a:e30f:2c83,SG,Singapore,隧道,168 ms,33 Mbps,4249 kB/s
152.70.235.207,443,152.70.235.207,KR,Seoul,中转,130 ms,40 Mbps,5152 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,61 ms,369 Mbps,47308 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,45 ms,880 Mbps,112640 kB/s
138.2.51.87,443,138.2.51.87,JP,Osaka,中转,153 ms,31 Mbps,4048 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,135 ms,383 Mbps,49049 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,80 ms,8 Mbps,1044 kB/s
144.24.80.56,443,2603:c024:8:5677:6f45:947f:3e3a:1eb8,KR,Seoul,隧道,130 ms,61 Mbps,7861 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,294 ms,38 Mbps,4900 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,141 ms,42 Mbps,5382 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,145 ms,149 Mbps,19148 kB/s
193.123.235.59,443,193.123.235.59,KR,Seoul,中转,130 ms,144 Mbps,18534 kB/s
140.238.18.74,443,140.238.18.74,KR,Seoul,中转,139 ms,39 Mbps,5108 kB/s
146.56.161.229,443,146.56.161.229,KR,Seoul,中转,141 ms,127 Mbps,16281 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,229 ms,112 Mbps,14438 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,132 ms,128 Mbps,16384 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,169 ms,3 Mbps,385 kB/s
130.61.222.184,443,130.61.222.184,DE,Frankfurt,中转,156 ms,96 Mbps,12390 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,150 ms,38 Mbps,4884 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,137 ms,35 Mbps,4589 kB/s
146.56.43.53,443,146.56.43.53,KR,Seoul,中转,154 ms,124 Mbps,15974 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,174 ms,31 Mbps,4087 kB/s
131.186.57.111,443,131.186.57.111,JP,Tokyo,中转,163 ms,82 Mbps,10547 kB/s
193.122.58.158,443,193.122.58.158,DE,Paris,中转,176 ms,34 Mbps,4437 kB/s
150.230.6.108,443,150.230.6.108,JP,Osaka,中转,156 ms,110 Mbps,14131 kB/s
152.70.88.98,443,2a09:bac5:4752:1482::20b:8d,KR,Seoul,隧道,130 ms,13 Mbps,1737 kB/s
152.70.97.78,443,152.70.97.78,JP,Tokyo,中转,174 ms,6 Mbps,780 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,133 ms,108 Mbps,13926 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,147 ms,121 Mbps,15564 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,154 ms,110 Mbps,14131 kB/s
47.90.141.204,443,91.149.239.145,US,Los Angeles,隧道,199 ms,31 Mbps,4080 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,178 ms,113 Mbps,14540 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,133 ms,40 Mbps,5172 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,153 ms,40 Mbps,5145 kB/s
140.238.28.86,443,140.238.28.86,KR,Seoul,中转,135 ms,123 Mbps,15769 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,180 ms,108 Mbps,13824 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,150 ms,104 Mbps,13312 kB/s
138.2.66.92,443,138.2.66.92,SG,Singapore,中转,169 ms,104 Mbps,13414 kB/s
150.230.238.226,443,150.230.238.226,IN,Mumbai,中转,226 ms,65 Mbps,8386 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,163 ms,88 Mbps,11366 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,218 ms,37 Mbps,4861 kB/s
129.154.59.99,443,129.154.59.99,KR,Seoul,中转,141 ms,44 Mbps,5676 kB/s
140.238.23.148,443,2a09:bac5:4750:1a14::299:4f,KR,Seoul,隧道,148 ms,31 Mbps,4041 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,69 ms,46 Mbps,5921 kB/s
144.22.252.124,443,144.22.252.124,BR,S
