中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,2a09:bac5:60ea:1173::1bd:ea,US,Los Angeles,隧道,57 ms,77 Mbps,9935 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,85 ms,220 Mbps,28160 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,31 ms,681 Mbps,87244 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,68 ms,299 Mbps,38297 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,63 ms,254 Mbps,32563 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,59 ms,46 Mbps,5976 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,132 ms,200 Mbps,25702 kB/s
129.153.203.62,443,129.153.203.62,US,Los Angeles,中转,59 ms,366 Mbps,46899 kB/s
129.80.222.224,443,129.80.222.224,US,Ashburn,中转,47 ms,312 Mbps,40038 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,179 ms,94 Mbps,12083 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,101 ms,125 Mbps,16076 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,118 ms,161 Mbps,20684 kB/s
129.146.60.210,443,129.146.60.210,US,Los Angeles,中转,65 ms,367 Mbps,47001 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,137 ms,232 Mbps,29798 kB/s
192.9.138.241,443,192.9.138.241,,colo.txt:San Jose,中转,0 ms,301 Mbps,38604 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,42 ms,528 Mbps,67686 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,92 ms,249 Mbps,31948 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,75 ms,310 Mbps,39731 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,85 ms,34 Mbps,4431 kB/s
138.3.254.39,443,138.3.254.39,185 Mbps,23756 kB/s
138.3.254.39,,,隧道,0 ms,null Mbps,null kB/s
