中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.230.79.26,443,35.233.216.70,US,Seattle,隧道,22 ms,848 Mbps,108544 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,20 ms,687 Mbps,87961 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,55 ms,1304 Mbps,166912 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,27 ms,345 Mbps,44236 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,23 ms,60 Mbps,7771 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,8 ms,641 Mbps,82124 kB/s
192.9.138.241,443,192.9.138.241,US,1712 Mbps,219136 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,106 ms,175 Mbps,22425 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,29 ms,684 Mbps,87552 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,5 ms,58 Mbps,7536 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,28 ms,310 Mbps,39731 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,16 ms,66 Mbps,8469 kB/s
34.82.76.253,443,35.233.242.94,US,Seattle,隧道,55 ms,936 Mbps,119808 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,30 ms,1528 Mbps,195584 kB/s
35.197.23.75,443,35.233.216.70,US,Seattle,隧道,26 ms,912 Mbps,116736 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,39 ms,1264 Mbps,161792 kB/s
129.146.133.33,443,129.146.133.33,US,Los Angeles,中转,36 ms,453 Mbps,58060 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,145 ms,121 Mbps,15564 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,51 ms,83 Mbps,10649 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,29 ms,67 Mbps,8692 kB/s
132.226.31.178,443,2a09:bac1:7680:e18::26b:68,US,Los Angeles,隧道,128 ms,52 Mbps,6743 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,60 ms,356 Mbps,45670 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,44 ms,518 Mbps,66355 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,98 ms,3 Mbps,412 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,61 ms,348 Mbps,44646 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,89 ms,46 Mbps,5996 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,71 ms,127 Mbps,16281 kB/s
130.61.170.78,443,130.61.170.78,DE,Frankfurt,中转,161 ms,68 Mbps,8775 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,164 ms,104 Mbps,13414 kB/s
138.3.254.39,443,138.3.254.39,,colo.txt:Frankfurt,中转,0 ms,103 Mbps,13209 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,210 ms,114 Mbps,14643 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,150 ms,43 Mbps,5516 kB/s
129.154.59.99,443,129.154.59.99,KR,Seoul,中转,133 ms,41 Mbps,5285 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,132 ms,335 Mbps,42905 kB/s
152.70.88.98,443,2a09:bac5:4753:1482::20b:4e,KR,Seoul,隧道,130 ms,36 Mbps,4703 kB/s
141.147.72.109,443,163.123.193.4,DE,Frankfurt,隧道,153 ms,102 Mbps,13107 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,157 ms,124 Mbps,15974 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,132 ms,147 Mbps,18841 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,170 ms,3 Mbps,396 kB/s
8.210.92.27,443,8.210.92.27,HK,Hong Kong,中转,149 ms,0 Mbps,73 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,159 ms,121 Mbps,15564 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,154 ms,43 Mbps,5605 kB/s
150.230.249.48,443,150.230.249.48,KR,Seoul,中转,208 ms,140 Mbps,18022 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,141 ms,136 Mbps,17408 kB/s
155.248.184.2,443,155.248.184.2,JP,Tokyo,中转,160 ms,38 Mbps,4907 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,153 ms,37 Mbps,4752 kB/s
140.238.195.98,443,140.238.195.98,AU,Sydney,中转,141 ms,38 Mbps,4980 kB/s
168.138.212.87,443,168.138.212.87,JP,Tokyo,中转,162 ms,90 Mbps,11571 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,168 ms,56 Mbps,7190 kB/s
150.230.6.108,443,150.230.6.108,JP,Osaka,中转,159 ms,120 Mbps,15462 kB/s
129.151.244.9,443,129.151.244.9,FR,Paris,中转,167 ms,123 Mbps,15769 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,146 ms,4 Mbps,530 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,150 ms,15 Mbps,1960 kB/s
130.162.250.180,443,2603:c020:8014:a8ee:cad4:eb37:5749:cafa,DE,Frankfurt,隧道,157 ms,75 Mbps,9721 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,167 ms,79 Mbps,10137 kB/s
138.2.141.187,443,2a0b:21c0:1007:ca:0:3ca7:dcdb:3dd4,DE,Frankfurt,隧道,161 ms,96 Mbps,12390 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,153 ms,7 Mbps,985 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,132 ms,39 Mbps,5097 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,166 ms,108 Mbps,13926 kB/s
