中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.23.254.51,443,198.23.254.51,US,San Jose,中转,18 ms,656 Mbps,84070 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,32 ms,548 Mbps,70246 kB/s
34.82.76.253,443,35.185.242.6,US,Seattle,隧道,29 ms,960 Mbps,122880 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,113 ms,187 Mbps,23961 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,26 ms,1608 Mbps,205824 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,21 ms,796 Mbps,101990 kB/s
35.197.23.75,443,35.212.182.118,US,Seattle,隧道,34 ms,936 Mbps,119808 kB/s
35.230.79.26,443,35.212.182.118,US,Seattle,隧道,40 ms,720 Mbps,92160 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,76 ms,284 Mbps,36454 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,33 ms,320 Mbps,40960 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,78 ms,1 Mbps,155 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,181 ms,1 Mbps,203 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,83 ms,51 Mbps,6582 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,68 ms,48 Mbps,6255 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,76 ms,383 Mbps,49049 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,155 ms,180 Mbps,23040 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,158 ms,106 Mbps,13619 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,172 ms,128 Mbps,16384 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,164 ms,125 Mbps,16076 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,106 ms,217 Mbps,27852 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,144 ms,143 Mbps,18329 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,174 ms,45 Mbps,5773 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,165 ms,146 Mbps,18739 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,Seattle,隧道,116 ms,172 Mbps,22016 kB/s
130.162.144.191,443,2a09:bac5:4732:1482::20b:8b,KR,Seoul,隧道,142 ms,42 Mbps,5454 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,136 ms,14 Mbps,1823 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,160 ms,39 Mbps,5019 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,167 ms,3 Mbps,466 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,170 ms,153 Mbps,19660 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,171 ms,40 Mbps,5209 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,181 ms,22 Mbps,2913 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,173 ms,138 Mbps,17715 kB/s
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,153 ms,42 Mbps,5415 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,181 ms,3 Mbps,393 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,163 ms,43 Mbps,5550 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,188 ms,41 Mbps,5346 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,177 ms,41 Mbps,5300 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,179 ms,3 Mbps,401 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,158 ms,35 Mbps,4533 kB/s
158.101.212.88,443,2a0b:21c0:1007:c7:0:7dcb:1b33:f772,DE,Frankfurt,隧道,166 ms,120 Mbps,15360 kB/s
158.101.201.244,443,2a0b:21c0:1007:1cb:0:8386:2d65:e0d5,DE,Frankfurt,隧道,177 ms,128 Mbps,16486 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,200 ms,95 Mbps,12185 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,164 ms,39 Mbps,5045 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,253 ms,76 Mbps,9825 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,173 ms,42 Mbps,5414 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,149 ms,41 Mbps,5369 kB/s
47.57.233.126,443,47.254.17.16,US,San Jose,隧道,161 ms,0 Mbps,33 kB/s
193.123.80.245,443,193.123.80.245,AE,Paris,中转,255 ms,18 Mbps,2370 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,1526 ms,14 Mbps,1799 kB/s
