中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
3.144.191.4,443,3.144.191.4,US,Chicago,中转,31 ms,520 Mbps,66560 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,97 ms,198 Mbps,25395 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,104 ms,375 Mbps,48025 kB/s
35.197.23.75,443,35.233.216.70,US,Seattle,隧道,52 ms,400 Mbps,51200 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,53 ms,311 Mbps,39833 kB/s
192.9.158.188,443,2a09:bac1:76c0:1cf0::1d2:8c,US,San Jose,隧道,55 ms,180 Mbps,23040 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,17 ms,492 Mbps,63078 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,100 ms,41 Mbps,5354 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,29 ms,319 Mbps,40857 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,53 ms,13 Mbps,1731 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,52 ms,421 Mbps,53964 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,52 ms,420 Mbps,53862 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,56 ms,412 Mbps,52838 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,61 ms,361 Mbps,46284 kB/s
35.230.79.26,443,35.233.216.70,US,Seattle,隧道,56 ms,433 Mbps,55500 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,161 ms,7 Mbps,999 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,107 ms,121 Mbps,15564 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,52 ms,420 Mbps,53862 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,71 ms,403 Mbps,51609 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,110 ms,180 Mbps,23040 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,30 ms,29 Mbps,3722 kB/s
132.226.31.178,443,2a09:bac5:60ea:183c::26a:7b,US,Los Angeles,隧道,51 ms,45 Mbps,5839 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,108 ms,159 Mbps,20377 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,52 ms,33 Mbps,4311 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,117 ms,20 Mbps,2659 kB/s
34.82.76.253,443,35.233.242.94,US,Seattle,隧道,48 ms,430 Mbps,55091 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,101 ms,385 Mbps,49356 kB/s
129.159.37.229,443,129.159.37.229,US,San Jose,中转,109 ms,51 Mbps,6535 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,61 ms,265 Mbps,33996 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,165 ms,196 Mbps,25088 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,124 ms,425 Mbps,54476 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,102 ms,48 Mbps,6155 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,106 ms,51 Mbps,6644 kB/s
130.61.222.184,443,130.61.222.184,DE,Frankfurt,中转,108 ms,173 Mbps,22220 kB/s
152.67.65.201,443,152.67.65.201,CH,Zurich,中转,116 ms,45 Mbps,5844 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,104 ms,23 Mbps,2995 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,232 ms,190 Mbps,24371 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,173 ms,108 Mbps,13926 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,132 ms,129 Mbps,16588 kB/s
130.162.250.180,443,2603:c020:8014:a8ee:cad4:eb37:5749:cafa,DE,Frankfurt,隧道,113 ms,77 Mbps,9932 kB/s
150.230.122.76,443,150.230.122.76,GB,London,中转,97 ms,200 Mbps,25600 kB/s
146.56.41.148,443,146.56.41.148,KR,Seoul,中转,197 ms,33 Mbps,4302 kB/s
144.24.83.39,443,144.24.83.39,KR,Seoul,中转,171 ms,88 Mbps,11264 kB/s
