中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,111 ms,168 Mbps,21606 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,39 ms,576 Mbps,73728 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,21 ms,500 Mbps,64000 kB/s
34.82.76.253,443,34.19.48.92,US,Seattle,隧道,52 ms,492 Mbps,63078 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,119 ms,200 Mbps,25600 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,63 ms,423 Mbps,54169 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,52 ms,413 Mbps,52940 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,65 ms,418 Mbps,53555 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,71 ms,471 Mbps,60313 kB/s
35.230.79.26,443,34.169.20.76,US,Seattle,隧道,76 ms,265 Mbps,33996 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,51 ms,47 Mbps,6068 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,101 ms,478 Mbps,61235 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,72 ms,323 Mbps,41369 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,54 ms,164 Mbps,21094 kB/s
129.80.116.250,443,2603:c020:4008:16ca:19e9:40f5:b8a0:c008,US,Ashburn,隧道,53 ms,291 Mbps,37273 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,43 ms,497 Mbps,63692 kB/s
152.70.57.165,443,98.98.156.6,AE,Frankfurt,隧道,125 ms,110 Mbps,14131 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,82 ms,48 Mbps,6178 kB/s
129.146.47.72,443,104.28.205.110,US,Los Angeles,隧道,65 ms,43 Mbps,5574 kB/s
