中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,39 ms,716 Mbps,91648 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,2 ms,32 Mbps,4164 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,93 ms,345 Mbps,44236 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,2 ms,89 Mbps,11468 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,9 ms,840 Mbps,107520 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,72 ms,412 Mbps,52736 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,96 ms,277 Mbps,35532 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,5 ms,1608 Mbps,205824 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,6 ms,656 Mbps,83968 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,66 ms,49 Mbps,6283 kB/s
35.197.23.75,443,35.212.143.193,US,Seattle,隧道,90 ms,332 Mbps,42598 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,85 ms,45 Mbps,5851 kB/s
34.82.76.253,443,34.168.189.228,US,Seattle,隧道,81 ms,366 Mbps,46899 kB/s
35.230.79.26,443,35.212.143.193,US,Seattle,隧道,81 ms,319 Mbps,40857 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,79 ms,216 Mbps,27648 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,96 ms,9 Mbps,1202 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,72 ms,251 Mbps,32153 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,97 ms,249 Mbps,31948 kB/s
143.47.176.251,443,2a0b:21c0:1007:cb:0:c9a9:7920:454e,DE,Frankfurt,隧道,89 ms,288 Mbps,36864 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,97 ms,263 Mbps,33689 kB/s
143.47.182.90,443,2a0b:21c0:1007:ca:0:1c8a:dab5:622a,DE,Frankfurt,隧道,96 ms,279 Mbps,35737 kB/s
152.70.56.11,443,2a0b:21c0:100a:1b2:0:56ea:4945:c78c,DE,Frankfurt,隧道,103 ms,265 Mbps,33996 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,74 ms,324 Mbps,41472 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,104 ms,289 Mbps,37068 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,98 ms,35 Mbps,4587 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,104 ms,236 Mbps,30208 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,91 ms,46 Mbps,6011 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,180 ms,114 Mbps,14643 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,95 ms,39 Mbps,5115 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,98 ms,48 Mbps,6154 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,119 ms,5 Mbps,713 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,184 ms,139 Mbps,17817 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,198 ms,99 Mbps,12697 kB/s
131.186.61.103,443,2607:a400:a:6b:0:7fd8:b429:5ef1,US,Los Angeles,隧道,168 ms,104 Mbps,13414 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,187 ms,38 Mbps,4922 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:114,KR,Seoul,隧道,215 ms,80 Mbps,10240 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,177 ms,42 Mbps,5467 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,201 ms,86 Mbps,11059 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,232 ms,2 Mbps,311 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,223 ms,35 Mbps,4578 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,212 ms,38 Mbps,4881 kB/s
130.162.144.191,443,2a09:bac5:4733:1482::20b:9f,KR,Seoul,隧道,206 ms,31 Mbps,4087 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,245 ms,34 Mbps,4406 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,266 ms,9 Mbps,1177 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,241 ms,56 Mbps,7273 kB/s
152.70.71.23,443,152.70.71.23,IN,Marseille,中转,223 ms,36 Mbps,4621 kB/s
47.57.233.126,443,47.88.21.157,US,San Jose,隧道,232 ms,2 Mbps,331 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,212 ms,22 Mbps,2851 kB/s
193.123.80.245,443,193.123.80.245,AE,Paris,中转,197 ms,34 Mbps,4452 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,231 ms,1 Mbps,138 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,311 ms,0 Mbps,12 kB/s
