中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,61 ms,343 Mbps,43929 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,29 ms,312 Mbps,40038 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,17 ms,17 Mbps,2301 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,8 ms,1168 Mbps,149504 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,20 ms,670 Mbps,85811 kB/s
47.251.108.178,443,47.251.108.178,US,San Jose,中转,78 ms,73 Mbps,9417 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,105 ms,192 Mbps,24678 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,26 ms,1256 Mbps,160768 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,56 ms,646 Mbps,82739 kB/s
35.197.23.75,443,35.233.216.70,US,Seattle,隧道,29 ms,282 Mbps,36147 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,55 ms,362 Mbps,46387 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,61 ms,97 Mbps,12492 kB/s
8.217.182.138,443,8.217.182.138,HK,Hong Kong,中转,152 ms,9 Mbps,1252 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,77 ms,278 Mbps,35635 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,150 ms,107 Mbps,13721 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,148 ms,113 Mbps,14540 kB/s
192.9.138.241,443,192.9.138.241,1368 Mbps,175104 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,61 ms,344 Mbps,44032 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,23 ms,670 Mbps,85811 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,13 ms,65 Mbps,8373 kB/s
129.146.251.53,443,2603:c020:d:2b01:cdfa:999a:db14:e7e8,US,Los Angeles,隧道,78 ms,762 Mbps,97587 kB/s
35.230.79.26,443,35.233.216.70,US,Seattle,隧道,27 ms,745 Mbps,95436 kB/s
150.136.240.243,443,150.136.240.243,US,Atlanta,中转,73 ms,104 Mbps,13312 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,60 ms,757 Mbps,96972 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,100 ms,352 Mbps,45056 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,146 ms,42 Mbps,5413 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,152 ms,39 Mbps,5004 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,28 ms,68 Mbps,8725 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,154 ms,38 Mbps,4947 kB/s
129.146.133.33,443,129.146.133.33,US,Los Angeles,中转,30 ms,435 Mbps,55705 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,132 ms,67 Mbps,8649 kB/s
129.146.220.190,443,2603:c020:b:c87e:e94d:56e:f44a:60ac,US,Los Angeles,隧道,232 ms,248 Mbps,31846 kB/s
130.61.222.184,443,130.61.222.184,DE,Frankfurt,中转,151 ms,118 Mbps,15155 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,217 ms,124 Mbps,15974 kB/s
129.154.59.99,443,129.154.59.99,KR,Seoul,中转,166 ms,48 Mbps,6223 kB/s
150.136.61.148,443,2603:c020:4009:349a:e5b2:21c2:5db7:b3d3,US,Ashburn,隧道,104 ms,47 Mbps,6097 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,141 ms,150 Mbps,19251 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,165 ms,102 Mbps,13107 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,60 ms,323 Mbps,41369 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,150 ms,102 Mbps,13107 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,154 ms,7 Mbps,989 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,168 ms,22 Mbps,2924 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,162 ms,108 Mbps,13824 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,171 ms,3 Mbps,409 kB/s
129.151.244.9,443,129.151.244.9,FR,Paris,中转,169 ms,112 Mbps,14336 kB/s
8.209.217.106,443,8.209.217.106,JP,Tokyo,中转,135 ms,34 Mbps,4396 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,132 ms,123 Mbps,15769 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,158 ms,44 Mbps,5692 kB/s
152.70.88.98,443,2a09:bac1:3f40:90::22:d6,KR,Seoul,隧道,131 ms,37 Mbps,4793 kB/s
150.230.6.108,443,150.230.6.108,JP,Osaka,中转,170 ms,104 Mbps,13312 kB/s
