中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,12 ms,47 Mbps,6122 kB/s
35.230.79.26,443,35.212.219.103,US,Seattle,隧道,79 ms,196 Mbps,25088 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,18 ms,77 Mbps,9922 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,5 ms,475 Mbps,60825 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,19 ms,745 Mbps,95436 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,82 ms,220 Mbps,28262 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,78 ms,224 Mbps,28672 kB/s
129.146.46.164,443,129.146.46.164,US,257 Mbps,32972 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,62 ms,333 Mbps,42700 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,97 ms,328 Mbps,41984 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,99 ms,249 Mbps,31948 kB/s
35.197.23.75,443,35.212.219.103,US,Seattle,隧道,79 ms,346 Mbps,44339 kB/s
132.226.211.247,443,2606:f240:f00:6acf:0:7f86:6eb3:8ab,US,Frankfurt,隧道,108 ms,222 Mbps,28467 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,66 ms,403 Mbps,51609 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,101 ms,225 Mbps,28876 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,90 ms,48 Mbps,6183 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,102 ms,47 Mbps,6088 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,82 ms,367 Mbps,47001 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,100 ms,259 Mbps,33177 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,94 ms,208 Mbps,26726 kB/s
144.24.167.37,443,2606:f240:f00:2be4:0:a701:e50b:2a94,US,Frankfurt,隧道,102 ms,216 Mbps,27750 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,95 ms,43 Mbps,5553 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,104 ms,40 Mbps,5182 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,91 ms,28 Mbps,3605 kB/s
158.101.201.244,443,2a0b:21c0:1007:c9:0:1538:93ee:5290,DE,Frankfurt,隧道,101 ms,228 Mbps,29286 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,73 ms,345 Mbps,44236 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,116 ms,179 Mbps,22937 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,172 ms,104 Mbps,13312 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,87 ms,36 Mbps,4735 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,91 ms,34 Mbps,4361 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,107 ms,1 Mbps,155 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,200 ms,120 Mbps,15360 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:11d,KR,Seoul,隧道,206 ms,80 Mbps,10342 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,228 ms,2 Mbps,333 kB/s
