中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,102 ms,244 Mbps,31232 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,108 ms,46 Mbps,5986 kB/s
34.82.76.253,443,104.198.8.26,US,Seattle,隧道,92 ms,285 Mbps,36556 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,32 ms,83 Mbps,10649 kB/s
141.147.105.212,443,98.98.156.22,DE,Frankfurt,隧道,104 ms,106 Mbps,13619 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,82 ms,391 Mbps,50073 kB/s
141.144.199.182,443,2a0b:21c0:1007:1ca:0:a048:74a4:3c14,DE,Frankfurt,隧道,109 ms,236 Mbps,30310 kB/s
35.230.79.26,443,35.212.231.200,US,Seattle,隧道,101 ms,334 Mbps,42803 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,67 ms,574 Mbps,73523 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,81 ms,412 Mbps,52736 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,97 ms,212 Mbps,27238 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,79 ms,459 Mbps,58777 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,115 ms,260 Mbps,33382 kB/s
35.197.23.75,443,35.212.231.200,US,Seattle,隧道,73 ms,332 Mbps,42496 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,79 ms,242 Mbps,31027 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,98 ms,212 Mbps,27238 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,101 ms,210 Mbps,26931 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,53 ms,519 Mbps,66457 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,35 ms,496 Mbps,63590 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,90 ms,289 Mbps,37068 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,127 ms,21 Mbps,2736 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,68 ms,298 Mbps,38195 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,62 ms,359 Mbps,45977 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,39 ms,48 Mbps,6248 kB/s
129.159.222.164,443,2a0b:21c0:100a:1fa:0:da44:1eeb:3969,DE,Frankfurt,隧道,99 ms,254 Mbps,32563 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,70 ms,288 Mbps,36864 kB/s
138.2.227.164,443,138.2.227.164,US,San Jose,中转,72 ms,284 Mbps,36352 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,89 ms,136 Mbps,17510 kB/s
47.253.161.22,443,47.253.161.22,US,Ashburn,中转,10 ms,23 Mbps,2999 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,106 ms,32 Mbps,4154 kB/s
130.162.215.254,443,2a0b:21c0:100a:1b3:0:feaf:f7dc:1dee,DE,Frankfurt,隧道,91 ms,217 Mbps,27852 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,89 ms,31 Mbps,4079 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,92 ms,26 Mbps,3423 kB/s
141.147.9.169,443,2a0b:21c0:1007:ca:0:c883:c7d5:719f,DE,Frankfurt,隧道,95 ms,225 Mbps,28876 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,172 ms,133 Mbps,17100 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,106 ms,226 Mbps,28979 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,101 ms,208 Mbps,26624 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,114 ms,198 Mbps,25395 kB/s
193.123.60.41,443,2a0b:21c0:1007:1c9:0:a165:eec7:f308,DE,Frankfurt,隧道,101 ms,231 Mbps,29593 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,69 ms,41 Mbps,5328 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,90 ms,203 Mbps,26009 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,196 ms,74 Mbps,9592 kB/s
140.238.212.95,443,140.238.212.95,CH,Zurich,中转,107 ms,50 Mbps,6428 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,86 ms,5 Mbps,648 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,208 ms,112 Mbps,14336 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,73 ms,45 Mbps,5873 kB/s
152.70.49.180,443,2a0b:21c0:1007:1c9:0:9b61:9c23:e77a,DE,Frankfurt,隧道,105 ms,150 Mbps,19251 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,116 ms,237 Mbps,30412 kB/s
132.226.31.178,443,2a09:bac1:76c0:e18::26a:18,US,Los Angeles,隧道,100 ms,49 Mbps,6276 kB/s
158.178.238.239,443,104.28.222.46,SG,Singapore,隧道,244 ms,35 Mbps,4517 kB/s
140.238.5.32,443,140.238.5.32,KR,Seoul,中转,192 ms,37 Mbps,4750 kB/s
