中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,4 ms,776 Mbps,99328 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,6 ms,55 Mbps,7116 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,98 ms,244 Mbps,31232 kB/s
35.230.79.26,443,35.212.248.117,US,Seattle,隧道,91 ms,413 Mbps,52940 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,84 ms,43 Mbps,5628 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,74 ms,300 Mbps,38400 kB/s
129.146.46.164,443,129.146.46.164,272 Mbps,34918 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,114 ms,47 Mbps,6076 kB/s
47.90.141.204,443,91.149.239.62,US,Los Angeles,隧道,25 ms,28 Mbps,3606 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,91 ms,226 Mbps,28979 kB/s
35.197.23.75,443,35.212.248.117,US,Seattle,隧道,68 ms,346 Mbps,44339 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,41 ms,676 Mbps,86528 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,71 ms,412 Mbps,52736 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,13 ms,77 Mbps,9870 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,72 ms,51 Mbps,6545 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,90 ms,334 Mbps,42803 kB/s
132.145.67.50,443,2606:f240:f00:2be4:0:3469:91:c2e1,US,Frankfurt,隧道,109 ms,236 Mbps,30310 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,106 ms,240 Mbps,30720 kB/s
132.226.134.15,443,2a0b:21c0:100a:1b7:0:f103:e1ad:6172,DE,Frankfurt,隧道,117 ms,111 Mbps,14233 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,83 ms,284 Mbps,36352 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,99 ms,24 Mbps,3163 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,98 ms,44 Mbps,5676 kB/s
168.138.149.17,443,168.138.149.17,BR,S
