中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,35 ms,486 Mbps,62259 kB/s
35.197.23.75,443,35.212.229.69,US,Seattle,隧道,94 ms,311 Mbps,39833 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,9 ms,104 Mbps,13312 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,70 ms,396 Mbps,50790 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,8 ms,153 Mbps,19660 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,102 ms,3 Mbps,404 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,9 ms,872 Mbps,111616 kB/s
35.230.79.26,443,35.212.229.69,US,Seattle,隧道,76 ms,319 Mbps,40857 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,96 ms,217 Mbps,27852 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,89 ms,230 Mbps,29491 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,86 ms,256 Mbps,32768 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,71 ms,340 Mbps,43622 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,100 ms,253 Mbps,32460 kB/s
141.148.230.146,443,98.98.156.18,DE,Frankfurt,隧道,101 ms,203 Mbps,26009 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,99 ms,212 Mbps,27136 kB/s
34.82.76.253,443,34.168.86.105,US,Seattle,隧道,73 ms,363 Mbps,46489 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,73 ms,329 Mbps,42188 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,88 ms,47 Mbps,6047 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,92 ms,51 Mbps,6621 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,71 ms,257 Mbps,32972 kB/s
152.70.60.159,443,2a0b:21c0:100a:1b0:0:9649:1e63:4afc,DE,Frankfurt,隧道,92 ms,233 Mbps,29900 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,110 ms,47 Mbps,6060 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,99 ms,3 Mbps,459 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,81 ms,318 Mbps,40755 kB/s
144.24.175.174,443,2a0b:21c0:1007:1c8:0:2c79:d317:da3b,DE,Frankfurt,隧道,94 ms,237 Mbps,30412 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,95 ms,315 Mbps,40345 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,101 ms,45 Mbps,5833 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,77 ms,0 Mbps,73 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,94 ms,11 Mbps,1522 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,178 ms,121 Mbps,15564 kB/s
130.162.144.191,443,2a09:bac5:4732:1a14::299:50,KR,Seoul,隧道,198 ms,35 Mbps,4491 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,182 ms,149 Mbps,19148 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,219 ms,98 Mbps,12595 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,212 ms,72 Mbps,9305 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,223 ms,86 Mbps,11059 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,198 ms,80 Mbps,10342 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,232 ms,3 Mbps,439 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,234 ms,27 Mbps,3508 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,237 ms,2 Mbps,286 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,233 ms,40 Mbps,5191 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,222 ms,38 Mbps,4923 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,236 ms,36 Mbps,4715 kB/s
152.70.71.23,443,152.70.71.23,IN,Marseille,中转,208 ms,27 Mbps,3487 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,234 ms,21 Mbps,2734 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,251 ms,9 Mbps,1231 kB/s
47.57.233.126,443,47.89.252.205,US,San Jose,隧道,220 ms,0 Mbps,19 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,241 ms,55 Mbps,7092 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,221 ms,0 Mbps,43 kB/s
193.123.80.245,443,193.123.80.245,AE,Marseille,中转,207 ms,27 Mbps,3555 kB/s
