中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,222 Mbps,28467 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,83 ms,43 Mbps,5622 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,68 ms,305 Mbps,39116 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,27 ms,584 Mbps,74854 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,84 ms,234 Mbps,30003 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,23 ms,747 Mbps,95641 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,21 ms,592 Mbps,75776 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,96 ms,197 Mbps,25292 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,7 ms,100 Mbps,12902 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,72 ms,281 Mbps,36044 kB/s
47.89.151.17,443,47.89.151.17,US,Ashburn,中转,6 ms,91 Mbps,11673 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,70 ms,276 Mbps,35430 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,68 ms,301 Mbps,38604 kB/s
47.90.141.204,443,91.149.239.145,US,Los Angeles,隧道,40 ms,33 Mbps,4317 kB/s
193.123.61.249,443,2a0b:21c0:1007:1c9:0:f498:2adf:4bf2,DE,Frankfurt,隧道,90 ms,213 Mbps,27340 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,62 ms,19 Mbps,2435 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,148 ms,44 Mbps,5714 kB/s
43.131.49.250,443,43.131.49.250,DE,Hamburg,中转,91 ms,197 Mbps,25292 kB/s
138.2.152.75,443,2a0b:21c0:1007:1cb:0:296:6b4d:f242,DE,Frankfurt,隧道,91 ms,217 Mbps,27852 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,158 ms,44 Mbps,5742 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,69 ms,108 Mbps,13926 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,64 ms,280 Mbps,35942 kB/s
143.47.242.142,443,2606:f240:f00:eaf1:0:7371:3452:3d5c,US,Frankfurt,隧道,91 ms,120 Mbps,15462 kB/s
192.9.158.188,443,2a09:bac1:76c0:1cf0::1d2:65,US,San Jose,隧道,85 ms,188 Mbps,24166 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,82 ms,308 Mbps,39424 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,70 ms,286 Mbps,36659 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,116 ms,344 Mbps,44134 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,61 ms,43 Mbps,5552 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,91 ms,31 Mbps,4079 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,73 ms,45 Mbps,5779 kB/s
129.151.148.35,443,2a09:bac5:17:25a::3c:14,AE,Dubai,隧道,189 ms,33 Mbps,4252 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,88 ms,236 Mbps,30208 kB/s
141.147.39.101,443,2a0b:21c0:1007:c7:0:7159:b55f:825,DE,Paris,隧道,91 ms,207 Mbps,26521 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,93 ms,214 Mbps,27443 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,97 ms,234 Mbps,30003 kB/s
132.226.31.178,443,2a09:bac1:76c0:e18::1bd:110,US,Los Angeles,隧道,66 ms,46 Mbps,5890 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,224 ms,100 Mbps,12902 kB/s
140.238.212.95,443,140.238.212.95,CH,Milan,中转,95 ms,44 Mbps,5669 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,89 ms,244 Mbps,31232 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,85 ms,30 Mbps,3841 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,97 ms,103 Mbps,13209 kB/s
140.238.28.86,443,140.238.28.86,KR,Seoul,中转,187 ms,74 Mbps,9528 kB/s
144.22.252.124,443,144.22.252.124,BR,S
