中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,240 ms,109 Mbps,14028 kB/s
132.226.7.222,443,132.226.7.222,JP,Tokyo,中转,166 ms,108 Mbps,13824 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,202 ms,61 Mbps,7808 kB/s
130.162.173.213,443,2a0b:21c0:100a:1b6:0:e021:cb6e:4960,DE,Frankfurt,隧道,161 ms,99 Mbps,12697 kB/s
150.230.102.132,443,150.230.102.132,JP,Tokyo,中转,163 ms,46 Mbps,5916 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,177 ms,3 Mbps,430 kB/s
141.144.204.6,443,2a0b:21c0:1007:c9:0:b95:98d7:6b5e,DE,Frankfurt,隧道,158 ms,109 Mbps,14028 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:105,KR,Seoul,隧道,217 ms,141 Mbps,18124 kB/s
140.83.61.244,443,140.83.61.244,JP,San Jose,中转,153 ms,39 Mbps,5096 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,130 ms,43 Mbps,5529 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,223 ms,2 Mbps,286 kB/s
140.238.18.74,443,140.238.18.74,KR,Seoul,中转,133 ms,42 Mbps,5469 kB/s
132.226.168.32,443,2602:ffe4:407:20d9:0:166c:7360:222c,SG,Singapore,隧道,191 ms,82 Mbps,10547 kB/s
168.138.209.31,443,2a09:bac5:442a:dc::16:1db,JP,Tokyo,隧道,264 ms,41 Mbps,5365 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,182 ms,3 Mbps,442 kB/s
150.230.238.226,443,150.230.238.226,IN,Mumbai,中转,224 ms,26 Mbps,3336 kB/s
144.22.252.124,443,144.22.252.124,BR,S
