中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,2a09:bac5:60e9:183c::26a:39,US,Los Angeles,隧道,17 ms,95 Mbps,12185 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,56 ms,402 Mbps,51507 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,94 ms,7 Mbps,943 kB/s
132.226.31.178,443,2a09:bac1:76a0:e18::c:364,US,Los Angeles,隧道,18 ms,53 Mbps,6884 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,143 ms,141 Mbps,18124 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,37 ms,546 Mbps,69939 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,179 ms,2 Mbps,374 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,26 ms,644 Mbps,82432 kB/s
8.209.217.106,443,8.209.217.106,JP,Tokyo,中转,109 ms,10 Mbps,1394 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,44 ms,984 Mbps,125952 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,68 ms,543 Mbps,69529 kB/s
192.9.229.185,443,192.9.229.185,US,San Jose,中转,17 ms,29 Mbps,3817 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,19 ms,1096 Mbps,140288 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,17 ms,50 Mbps,6416 kB/s
192.9.138.241,443,192.9.138.241,1040 Mbps,133120 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,36 ms,559 Mbps,71577 kB/s
129.159.241.239,443,2606:f240:f00:dd8d:0:322a:3c8b:bb38,US,Frankfurt,隧道,141 ms,124 Mbps,15974 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,57 ms,361 Mbps,46284 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,38 ms,523 Mbps,66969 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,134 ms,136 Mbps,17408 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,90 ms,47 Mbps,6059 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,17 ms,2 Mbps,352 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,16 ms,1088 Mbps,139264 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,92 ms,371 Mbps,47513 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,145 ms,114 Mbps,14643 kB/s
47.91.18.127,443,47.91.18.127,JP,Tokyo,中转,110 ms,0 Mbps,6 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,108 ms,168 Mbps,21606 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,125 ms,22 Mbps,2910 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,89 ms,45 Mbps,5849 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,66 ms,157 Mbps,20172 kB/s
144.21.37.27,443,2a0b:21c0:100a:1fa:0:ebb1:d702:53d2,DE,Frankfurt,隧道,143 ms,91 Mbps,11673 kB/s
193.122.107.147,443,193.122.107.147,KR,Seoul,中转,137 ms,20 Mbps,2625 kB/s
141.147.40.199,443,2a0b:21c0:1007:1c7:0:7c2a:d9fa:165a,DE,Frankfurt,隧道,145 ms,133 Mbps,17100 kB/s
152.70.53.38,443,98.98.166.194,US,Frankfurt,隧道,143 ms,127 Mbps,16281 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,135 ms,140 Mbps,18022 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,146 ms,126 Mbps,16179 kB/s
15.237.186.112,443,2a05:d012:808:1d00:59d:51f6:8bfe:252c,FR,Paris,隧道,136 ms,128 Mbps,16486 kB/s
130.162.181.139,443,2a0b:21c0:1007:cb:0:858d:92da:3303,DE,Frankfurt,隧道,151 ms,108 Mbps,13926 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,136 ms,41 Mbps,5267 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,60 ms,432 Mbps,55296 kB/s
129.154.59.99,443,129.154.59.99,KR,Seoul,中转,137 ms,41 Mbps,5262 kB/s
129.150.51.134,443,129.150.51.134,SG,Singapore,中转,182 ms,76 Mbps,9844 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,51 ms,0 Mbps,119 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,147 ms,135 Mbps,17305 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:105,KR,Seoul,隧道,134 ms,135 Mbps,17305 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,149 ms,128 Mbps,16486 kB/s
158.178.152.6,443,2a0b:21c0:1007:1c9:0:3776:2321:73b7,DE,Frankfurt,隧道,172 ms,101 Mbps,13004 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,157 ms,42 Mbps,5495 kB/s
152.70.50.102,443,98.98.156.6,DE,Frankfurt,隧道,143 ms,123 Mbps,15769 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,188 ms,96 Mbps,12288 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,164 ms,100 Mbps,12902 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,173 ms,13 Mbps,1758 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,53 ms,49 Mbps,6347 kB/s
130.162.228.90,443,130.162.228.90,DE,Frankfurt,中转,140 ms,37 Mbps,4746 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,132 ms,38 Mbps,4903 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,186 ms,12 Mbps,1564 kB/s
150.230.214.133,443,2602:ffe4:407:20da:0:ef01:adf5:a980,SG,Singapore,隧道,184 ms,81 Mbps,10444 kB/s
158.180.65.145,443,2603:c024:e:6666::6666,KR,Seoul,隧道,135 ms,38 Mbps,4916 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,175 ms,37 Mbps,4736 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,166 ms,97 Mbps,12492 kB/s
168.138.215.251,443,168.138.215.251,JP,Tokyo,中转,160 ms,38 Mbps,4931 kB/s
47.90.141.204,443,91.149.239.238,US,Los Angeles,隧道,62 ms,39 Mbps,5038 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,132 ms,145 Mbps,18636 kB/s
144.24.76.59,443,144.24.76.59,KR,Seoul,中转,132 ms,36 Mbps,4672 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,165 ms,0 Mbps,73 kB/s
158.178.238.239,443,158.178.238.239,SG,Singapore,中转,242 ms,1 Mbps,161 kB/s
158.101.142.100,443,158.101.142.100,JP,Tokyo,中转,161 ms,110 Mbps,14131 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,160 ms,109 Mbps,14028 kB/s
64.110.79.188,443,64.110.79.188,KR,Seoul,中转,134 ms,142 Mbps,18227 kB/s
140.83.81.109,443,140.83.81.109,JP,Osaka,中转,196 ms,10 Mbps,1393 kB/s
152.70.248.96,443,2a09:bac1:3f20:90::22:110,KR,Seoul,隧道,137 ms,4 Mbps,526 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,133 ms,46 Mbps,6005 kB/s
168.138.209.31,443,2a09:bac1:3b60:138::16:1c1,JP,Tokyo,隧道,158 ms,35 Mbps,4533 kB/s
140.238.23.148,443,2a09:bac1:3f00:90::299:53,KR,Seoul,隧道,144 ms,31 Mbps,4006 kB/s
150.230.249.48,443,150.230.249.48,KR,Seoul,中转,132 ms,124 Mbps,15974 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,236 ms,54 Mbps,6967 kB/s
193.122.117.159,443,193.122.117.159,KR,Seoul,中转,134 ms,38 Mbps,4967 kB/s
150.230.122.76,443,150.230.122.76,GB,London,中转,137 ms,112 Mbps,14438 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,352 ms,26 Mbps,3444 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,164 ms,45 Mbps,5763 kB/s
129.150.50.63,443,129.150.50.63,SG,Singapore,中转,175 ms,111 Mbps,14233 kB/s
193.122.101.195,443,193.122.101.195,KR,Seoul,中转,140 ms,146 Mbps,18739 kB/s
130.162.161.55,443,2a0b:21c0:100a:1b5:0:4b43:b5ec:a56f,DE,Frankfurt,隧道,158 ms,124 Mbps,15974 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,156 ms,44 Mbps,5705 kB/s
141.147.147.180,443,141.147.147.180,JP,Osaka,中转,156 ms,42 Mbps,5448 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,149 ms,116 Mbps,14950 kB/s
193.123.81.105,443,193.123.81.105,AE,Paris,中转,243 ms,31 Mbps,4047 kB/s
152.67.249.123,443,152.67.249.123,US,San Jose,中转,49 ms,477 Mbps,61132 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,136 ms,132 Mbps,16998 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,53 ms,12 Mbps,1605 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,17 ms,256 Mbps,32768 kB/s
192.9.158.188,443,2a09:bac5:6442:1250::1d3:7d,US,San Jose,隧道,36 ms,182 Mbps,23347 kB/s
144.24.83.39,443,144.24.83.39,KR,Seoul,中转,132 ms,131 Mbps,16793 kB/s
129.146.168.102,443,104.28.205.111,US,Los Angeles,隧道,42 ms,13 Mbps,1758 kB/s
150.230.34.116,443,150.230.34.116,US,San Jose,中转,18 ms,385 Mbps,49356 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,19 ms,52 Mbps,6774 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,69 ms,46 Mbps,5945 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,90 ms,44 Mbps,5696 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,26 ms,334 Mbps,42803 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,228 ms,34 Mbps,4355 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,185 ms,329 Mbps,42188 kB/s
141.144.226.216,443,2a0b:21c0:1007:1c9:0:d40c:db21:b1e0,DE,Frankfurt,隧道,141 ms,97 Mbps,12492 kB/s
158.180.89.73,443,2603:c024:e:6666::8888,KR,Seoul,隧道,132 ms,148 Mbps,18944 kB/s
138.2.66.92,443,138.2.66.92,SG,Singapore,中转,312 ms,93 Mbps,11980 kB/s
