中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
34.82.76.253,443,34.168.86.105,US,Seattle,隧道,26 ms,920 Mbps,117760 kB/s
35.230.79.26,443,35.212.161.210,US,Seattle,隧道,26 ms,718 Mbps,91955 kB/s
35.197.23.75,443,35.212.161.210,US,Seattle,隧道,27 ms,600 Mbps,76800 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,2 ms,676 Mbps,86630 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,106 ms,228 Mbps,29286 kB/s
129.146.7.98,443,2a09:bac1:7680:e18::c:3a3,US,Los Angeles,隧道,20 ms,80 Mbps,10342 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,20 ms,633 Mbps,81100 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,9 ms,1728 Mbps,221184 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,2 ms,904 Mbps,115712 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,5 ms,772 Mbps,98918 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,66 ms,276 Mbps,35430 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,91 ms,248 Mbps,31744 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,76 ms,2 Mbps,264 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,74 ms,15 Mbps,1979 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,107 ms,230 Mbps,29491 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,144 ms,156 Mbps,19968 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,150 ms,37 Mbps,4815 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,Seattle,隧道,108 ms,2 Mbps,340 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,161 ms,132 Mbps,16896 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,154 ms,128 Mbps,16384 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,161 ms,124 Mbps,15872 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,153 ms,41 Mbps,5360 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,156 ms,152 Mbps,19456 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,154 ms,41 Mbps,5355 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,179 ms,3 Mbps,442 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,170 ms,133 Mbps,17100 kB/s
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,137 ms,42 Mbps,5393 kB/s
146.56.146.67,443,146.56.146.67,KR,Seoul,中转,167 ms,128 Mbps,16486 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,168 ms,38 Mbps,4914 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,154 ms,155 Mbps,19865 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,173 ms,15 Mbps,1949 kB/s
141.144.204.88,443,98.98.156.22,DE,Frankfurt,隧道,150 ms,79 Mbps,10137 kB/s
158.101.221.74,443,2a0b:21c0:100a:1f9:0:f368:56b2:79ef,DE,Frankfurt,隧道,157 ms,115 Mbps,14745 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,162 ms,39 Mbps,5057 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,155 ms,1 Mbps,155 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,185 ms,13 Mbps,1782 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,172 ms,18 Mbps,2380 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,141 ms,125 Mbps,16076 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,186 ms,14 Mbps,1865 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,186 ms,49 Mbps,6332 kB/s
130.162.144.191,443,2a09:bac5:4737:1482::20b:9c,KR,Seoul,隧道,167 ms,45 Mbps,5880 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,150 ms,29 Mbps,3778 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,252 ms,85 Mbps,10956 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,165 ms,4 Mbps,557 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,181 ms,108 Mbps,13824 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,193 ms,36 Mbps,4624 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,255 ms,8 Mbps,1062 kB/s
129.80.177.42,443,129.80.177.42,US,Newark,中转,104 ms,20 Mbps,2586 kB/s
193.123.80.245,443,193.123.80.245,AE,Paris,中转,276 ms,8 Mbps,1033 kB/s
