中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
34.82.76.253,443,34.168.86.105,US,Seattle,隧道,50 ms,494 Mbps,63283 kB/s
35.230.79.26,443,35.212.145.57,US,Seattle,隧道,62 ms,532 Mbps,68198 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,35 ms,690 Mbps,88371 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,44 ms,260 Mbps,33280 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,44 ms,133 Mbps,17100 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,47 ms,628 Mbps,80384 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,40 ms,748 Mbps,95744 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,123 ms,45 Mbps,5865 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,45 ms,392 Mbps,50278 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,125 ms,165 Mbps,21196 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,48 ms,51 Mbps,6617 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,38 ms,437 Mbps,56012 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,63 ms,53 Mbps,6867 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,35 ms,576 Mbps,73830 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,132 ms,158 Mbps,20275 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,97 ms,309 Mbps,39628 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,141 ms,183 Mbps,23449 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,125 ms,213 Mbps,27340 kB/s
35.197.23.75,443,35.212.145.57,US,Seattle,隧道,50 ms,530 Mbps,67891 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,145 ms,47 Mbps,6044 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,133 ms,1 Mbps,240 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,137 ms,10 Mbps,1406 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,199 ms,42 Mbps,5442 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,201 ms,37 Mbps,4741 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,134 ms,22 Mbps,2859 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,174 ms,111 Mbps,14233 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,177 ms,95 Mbps,12185 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,117 ms,40 Mbps,5167 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,128 ms,211 Mbps,27033 kB/s
84.235.162.73,443,98.98.166.178,US,Frankfurt,隧道,131 ms,171 Mbps,21913 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,79 ms,1 Mbps,136 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,128 ms,42 Mbps,5413 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,128 ms,157 Mbps,20172 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,139 ms,188 Mbps,24166 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,186 ms,149 Mbps,19148 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,115 ms,50 Mbps,6511 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,173 ms,41 Mbps,5265 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,191 ms,14 Mbps,1855 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,177 ms,42 Mbps,5423 kB/s
130.162.144.191,443,2a09:bac5:4734:1482::20b:59,KR,Seoul,隧道,190 ms,34 Mbps,4375 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,217 ms,3 Mbps,400 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,189 ms,0 Mbps,108 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,243 ms,71 Mbps,9146 kB/s
47.57.233.126,443,47.89.252.205,US,San Jose,隧道,183 ms,0 Mbps,23 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,217 ms,17 Mbps,2176 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,266 ms,52 Mbps,6676 kB/s
193.123.80.245,443,193.123.80.245,AE,Marseille,中转,229 ms,31 Mbps,4051 kB/s
