中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,88 ms,226 Mbps,28979 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,75 ms,315 Mbps,40345 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,68 ms,35 Mbps,4533 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,69 ms,284 Mbps,36352 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,325 Mbps,41676 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,23 ms,536 Mbps,68608 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,74 ms,336 Mbps,43008 kB/s
132.226.31.178,443,2a09:bac5:60eb:1846::26b:81,US,Los Angeles,隧道,62 ms,43 Mbps,5507 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,69 ms,271 Mbps,34713 kB/s
129.146.46.164,443,129.146.46.164,,Los Angeles,中转,0 ms,305 Mbps,39116 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,91 ms,256 Mbps,32768 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,91 ms,249 Mbps,31948 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,67 ms,344 Mbps,44032 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,70 ms,260 Mbps,33280 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,68 ms,340 Mbps,43622 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,16 ms,631 Mbps,80793 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,90 ms,199 Mbps,25497 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,43 ms,630 Mbps,80691 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,89 ms,128 Mbps,16486 kB/s
192.9.158.188,443,2a09:bac5:6442:1246::1d2:83,US,San Jose,隧道,71 ms,182 Mbps,23347 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,103 ms,15 Mbps,2041 kB/s
141.148.237.209,443,2606:f240:f00:5a42:0:d9c3:a151:5db9,US,Frankfurt,隧道,89 ms,212 Mbps,27136 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,133 ms,60 Mbps,7797 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,84 ms,25 Mbps,3236 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,83 ms,5 Mbps,691 kB/s
47.91.18.127,443,47.91.18.127,JP,Tokyo,中转,161 ms,102 Mbps,13107 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,78 ms,7 Mbps,960 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,65 ms,45 Mbps,5882 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,69 ms,326 Mbps,41779 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,88 ms,68 Mbps,8769 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,72 ms,66 Mbps,8490 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,162 ms,40 Mbps,5177 kB/s
130.162.177.192,443,2606:f240:f00:5a42:0:c9c9:c26e:9974,US,Frankfurt,隧道,116 ms,169 Mbps,21708 kB/s
138.2.191.129,443,2606:f240:f00:83a7:0:6c97:95d9:9dd8,US,Frankfurt,隧道,89 ms,252 Mbps,32358 kB/s
47.90.141.204,443,91.149.239.198,US,Los Angeles,隧道,49 ms,14 Mbps,1910 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,221 ms,279 Mbps,35737 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,118 Mbps,15155 kB/s
132.145.152.194,443,132.145.152.194,US,Ashburn,中转,152 ms,1376 Mbps,176128 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,136 ms,46 Mbps,5946 kB/s
130.61.39.13,443,2603:c020:801c:9969:5536:e049:b1aa:bdf2,DE,Frankfurt,隧道,153 ms,255 Mbps,32665 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,196 ms,101 Mbps,13004 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,74 ms,0 Mbps,49 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,191 ms,50 Mbps,6515 kB/s
158.101.214.236,443,2a0b:21c0:1007:cb:0:e24d:8030:b312,DE,Frankfurt,隧道,90 ms,251 Mbps,32153 kB/s
129.153.203.62,443,129.153.203.62,US,Los Angeles,中转,128 ms,323 Mbps,41369 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,195 ms,88 Mbps,11366 kB/s
8.219.85.197,443,47.245.125.52,SG,Singapore,隧道,237 ms,56 Mbps,7268 kB/s
158.101.148.105,443,158.101.148.105,JP,Tokyo,中转,216 ms,46 Mbps,5897 kB/s
138.2.66.92,443,138.2.66.92,SG,Singapore,中转,223 ms,62 Mbps,7940 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,80 ms,250 Mbps,32051 kB/s
130.162.144.191,443,2a09:bac5:4757:1a14::299:50,KR,Seoul,隧道,249 ms,33 Mbps,4265 kB/s
141.147.40.199,443,2a0b:21c0:1007:1c7:0:7c2a:d9fa:165a,DE,Frankfurt,隧道,115 ms,226 Mbps,28979 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,148 ms,42 Mbps,5382 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,211 ms,37 Mbps,4764 kB/s
8.219.117.140,443,8.222.210.246,SG,Singapore,隧道,240 ms,54 Mbps,7000 kB/s
140.238.23.148,443,140.238.23.148,KR,Seoul,中转,190 ms,35 Mbps,4526 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,231 ms,52 Mbps,6686 kB/s
8.219.249.184,443,8.219.142.198,SG,Singapore,隧道,237 ms,50 Mbps,6416 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,225 ms,2 Mbps,303 kB/s
150.230.251.149,443,2602:ffe4:407:21d9:0:25cd:4aa6:bc2d,SG,Singapore,隧道,236 ms,55 Mbps,7159 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,85 ms,46 Mbps,6003 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,190 ms,37 Mbps,4861 kB/s
8.219.153.95,443,47.236.51.143,SG,Singapore,隧道,237 ms,52 Mbps,6745 kB/s
8.212.44.95,443,47.76.21.100,HK,Hong Kong,隧道,227 ms,60 Mbps,7749 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,212 ms,66 Mbps,8561 kB/s
8.222.197.185,443,47.245.84.175,SG,Singapore,隧道,241 ms,52 Mbps,6719 kB/s
