中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,2a09:bac1:7680:e18::26a:60,US,Los Angeles,隧道,57 ms,68 Mbps,8755 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,51 ms,497 Mbps,63692 kB/s
129.146.133.33,443,129.146.133.33,US,Los Angeles,中转,57 ms,326 Mbps,41779 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,68 ms,295 Mbps,37785 kB/s
152.67.44.30,443,152.67.44.30,BR,São Paulo,中转,116 ms,42 Mbps,5474 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,95 ms,239 Mbps,30617 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,103 ms,599 Mbps,76697 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,70 ms,312 Mbps,39936 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,69 ms,315 Mbps,40345 kB/s
192.9.140.43,443,192.9.140.43,US,San Jose,中转,73 ms,44 Mbps,5648 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,44 ms,787 Mbps,100761 kB/s
129.146.220.190,443,129.146.220.190,US,Los Angeles,中转,81 ms,121 Mbps,15564 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,19 ms,79 Mbps,10137 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,164 ms,244 Mbps,31334 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,24 ms,503 Mbps,64409 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,38 ms,69 Mbps,8952 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,90 ms,25 Mbps,3208 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,97 ms,208 Mbps,26624 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,90 ms,222 Mbps,28467 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,89 ms,209 Mbps,26828 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,86 ms,47 Mbps,6056 kB/s
