中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,53 ms,377 Mbps,48332 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,29 ms,321 Mbps,41164 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,11 ms,704 Mbps,90112 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,37 ms,1512 Mbps,193536 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,1528 Mbps,195584 kB/s
2603:c024:c001:187e:bf78:be6d:4:259b,,,隧道,0 ms,null Mbps,null kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,54 ms,648 Mbps,82944 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,22 ms,626 Mbps,80179 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,23 ms,1712 Mbps,219136 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,44 ms,13 Mbps,1698 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,12 ms,1824 Mbps,233472 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,22 ms,904 Mbps,115712 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,66 ms,28 Mbps,3672 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,61 ms,317 Mbps,40652 kB/s
150.230.34.116,443,104.28.201.73,US,San Jose,隧道,14 ms,394 Mbps,50483 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,185 ms,168 Mbps,21504 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,23 ms,1440 Mbps,184320 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,52 ms,1744 Mbps,223232 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,61 ms,29 Mbps,3818 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,176 ms,370 Mbps,47411 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,55 ms,896 Mbps,114688 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,28 ms,69 Mbps,8945 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,48 ms,494 Mbps,63283 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,130 ms,132 Mbps,16998 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,85 ms,47 Mbps,6066 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,57 ms,358 Mbps,45875 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,150 ms,100 Mbps,12800 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,47 ms,329 Mbps,42188 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,133 ms,49 Mbps,6370 kB/s
140.238.23.148,443,2a09:bac5:4750:1a14::299:4f,KR,Seoul,隧道,134 ms,42 Mbps,5469 kB/s
165.1.74.145,443,165.1.74.145,US,San Jose,中转,27 ms,1728 Mbps,221184 kB/s
130.61.23.77,443,130.61.23.77,,colo.txt:Frankfurt,中转,0 ms,97 Mbps,12492 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,141 ms,140 Mbps,17920 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,144 ms,118 Mbps,15155 kB/s
140.238.212.95,443,140.238.212.95,CH,Milan,中转,166 ms,42 Mbps,5401 kB/s
152.70.88.98,443,2a09:bac5:4757:1482::20b:31,KR,Seoul,隧道,133 ms,41 Mbps,5287 kB/s
146.56.161.229,443,146.56.161.229,KR,Seoul,中转,133 ms,132 Mbps,16998 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,159 ms,124 Mbps,15974 kB/s
47.90.141.204,443,91.149.239.198,US,Los Angeles,隧道,74 ms,36 Mbps,4633 kB/s
140.238.28.86,443,140.238.28.86,KR,Seoul,中转,130 ms,140 Mbps,18022 kB/s
144.24.83.39,443,144.24.83.39,KR,Seoul,中转,130 ms,143 Mbps,18329 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,159 ms,125 Mbps,16076 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,59 ms,64 Mbps,8275 kB/s
47.89.182.61,443,47.251.149.49,US,San Jose,隧道,81 ms,2 Mbps,346 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,158 ms,41 Mbps,5259 kB/s
141.148.242.23,443,2a0b:21c0:100a:1b1:0:7154:79e:66fa,DE,Frankfurt,隧道,158 ms,108 Mbps,13824 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,170 ms,3 Mbps,418 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,136 ms,108 Mbps,13824 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,154 ms,37 Mbps,4825 kB/s
129.151.104.245,443,129.151.104.245,CL,Santiago,中转,147 ms,39 Mbps,5047 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,161 ms,112 Mbps,14438 kB/s
138.2.123.70,443,138.2.123.70,KR,Seoul,中转,133 ms,132 Mbps,16896 kB/s
146.56.153.6,443,146.56.153.6,KR,Seoul,中转,135 ms,43 Mbps,5538 kB/s
146.56.43.53,443,146.56.43.53,KR,Seoul,中转,137 ms,144 Mbps,18534 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,162 ms,46 Mbps,6001 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,160 ms,44 Mbps,5735 kB/s
138.2.84.189,443,104.28.222.43,SG,Singapore,隧道,168 ms,99 Mbps,12697 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,158 ms,86 Mbps,11059 kB/s
141.147.147.180,443,141.147.147.180,JP,Osaka,中转,160 ms,38 Mbps,4912 kB/s
152.70.232.151,443,152.70.232.151,KR,Seoul,中转,137 ms,45 Mbps,5872 kB/s
8.210.92.27,443,8.210.92.27,HK,Hong Kong,中转,153 ms,0 Mbps,5 kB/s
150.230.196.248,443,150.230.196.248,JP,Tokyo,中转,162 ms,41 Mbps,5273 kB/s
129.150.50.63,443,129.150.50.63,SG,Singapore,中转,171 ms,88 Mbps,11264 kB/s
146.56.41.215,443,146.56.41.215,KR,Seoul,中转,134 ms,129 Mbps,16588 kB/s
131.186.57.111,443,131.186.57.111,JP,Tokyo,中转,159 ms,101 Mbps,13004 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,130 ms,132 Mbps,16998 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,161 ms,37 Mbps,4861 kB/s
138.2.15.58,443,138.2.15.58,JP,Tokyo,中转,159 ms,96 Mbps,12288 kB/s
149.129.8.215,443,47.88.8.186,2 Mbps,383 kB/s
47.88.55.210,,,隧道,0 ms,null Mbps,null kB/s
150.230.122.76,443,150.230.122.76,GB,London,中转,143 ms,108 Mbps,13926 kB/s
140.238.18.74,443,140.238.18.74,KR,Seoul,中转,137 ms,41 Mbps,5293 kB/s
144.21.53.157,443,2603:c020:c005:8f7e:e75d:1445:1607:a7f3,GB,London,隧道,149 ms,83 Mbps,10649 kB/s
150.230.102.132,443,150.230.102.132,JP,Tokyo,中转,162 ms,106 Mbps,13619 kB/s
144.22.252.124,443,144.22.252.124,BR,S
