中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,5 ms,185 Mbps,23756 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,5 ms,748 Mbps,95846 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,19 ms,704 Mbps,90214 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,90 ms,249 Mbps,31948 kB/s
47.254.42.167,443,47.251.149.50,US,San Jose,隧道,65 ms,3 Mbps,501 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,19 ms,507 Mbps,64921 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,284 Mbps,36454 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,72 ms,300 Mbps,38502 kB/s
141.147.92.143,443,2603:c020:c004:772b:9990:35f2:2b42:33dd,GB,London,隧道,84 ms,220 Mbps,28262 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,37 ms,563 Mbps,72089 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,86 ms,22 Mbps,2841 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,80 ms,272 Mbps,34918 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,98 ms,228 Mbps,29184 kB/s
47.89.151.17,443,47.89.151.17,US,Ashburn,中转,74 ms,36 Mbps,4609 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,72 ms,317 Mbps,40652 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,173 ms,1 Mbps,181 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,53 ms,430 Mbps,55091 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,71 ms,307 Mbps,39321 kB/s
141.147.110.186,443,2a0b:21c0:1007:1cb:0:c4f4:e5df:7358,DE,Frankfurt,隧道,94 ms,136 Mbps,17510 kB/s
192.9.158.188,443,2a09:bac5:6444:1246::1d2:2e,US,San Jose,隧道,70 ms,182 Mbps,23347 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,70 ms,216 Mbps,27648 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,121 ms,159 Mbps,20377 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,68 ms,247 Mbps,31641 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,125 ms,356 Mbps,45670 kB/s
150.230.34.116,443,104.28.201.73,US,San Jose,隧道,170 ms,280 Mbps,35942 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,67 ms,309 Mbps,39628 kB/s
152.67.65.201,443,152.67.65.201,CH,Zurich,中转,101 ms,47 Mbps,6081 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,226 ms,230 Mbps,29491 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,194 ms,93 Mbps,11980 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,113 ms,50 Mbps,6495 kB/s
138.3.254.39,443,138.3.254.39,202 Mbps,25907 kB/s
138.3.254.39,,,隧道,0 ms,null Mbps,null kB/s
193.122.58.158,443,193.122.58.158,DE,Paris,中转,91 ms,43 Mbps,5522 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,182 ms,39 Mbps,5115 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,168 ms,44 Mbps,5748 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,74 ms,225 Mbps,28876 kB/s
193.122.58.0,443,2a0b:21c0:100a:1b3:0:38d4:bada:f44,DE,Frankfurt,隧道,92 ms,116 Mbps,14950 kB/s
132.226.31.178,443,2a09:bac1:7680:e18::26a:11,US,Los Angeles,隧道,69 ms,27 Mbps,3583 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,92 ms,241 Mbps,30924 kB/s
