中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,211 ms,41 Mbps,5343 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,36 ms,496 Mbps,63590 kB/s
47.89.182.61,443,47.251.149.52,US,San Jose,隧道,68 ms,2 Mbps,368 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,125 ms,206 Mbps,26419 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,94 ms,231 Mbps,29593 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,77 ms,281 Mbps,36044 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,71 ms,325 Mbps,41676 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,66 ms,347 Mbps,44441 kB/s
152.67.78.184,443,152.67.78.184,CH,Zurich,中转,100 ms,49 Mbps,6297 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,65 ms,9 Mbps,1277 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,97 ms,225 Mbps,28876 kB/s
158.101.193.246,443,2606:f240:f00:dd8d:0:5dec:4797:4e9c,US,Frankfurt,隧道,189 ms,134 Mbps,17203 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,68 ms,102 Mbps,13107 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,72 ms,301 Mbps,38604 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,28 ms,630 Mbps,80691 kB/s
144.22.252.124,443,144.22.252.124,BR,S
