中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
34.82.76.253,443,34.83.80.46,US,Seattle,隧道,70 ms,382 Mbps,48947 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,102 ms,340 Mbps,43622 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,13 ms,144 Mbps,18534 kB/s
35.230.79.26,443,35.212.156.18,US,Seattle,隧道,84 ms,368 Mbps,47206 kB/s
129.146.46.164,443,129.146.46.164,243 Mbps,31129 kB/s
35.197.23.75,443,35.212.156.18,US,Seattle,隧道,71 ms,344 Mbps,44134 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,98 ms,299 Mbps,38297 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,20 ms,21 Mbps,2765 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,50 ms,509 Mbps,65228 kB/s
47.90.141.204,443,91.149.239.145,US,Los Angeles,隧道,14 ms,40 Mbps,5237 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,9 ms,572 Mbps,73216 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,101 ms,212 Mbps,27238 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,47 ms,600 Mbps,76902 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,94 ms,263 Mbps,33689 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,112 ms,46 Mbps,6012 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,86 ms,296 Mbps,37888 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,94 ms,243 Mbps,31129 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,92 ms,27 Mbps,3507 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,70 ms,312 Mbps,39936 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,103 ms,284 Mbps,36352 kB/s
130.162.231.200,443,2a0b:21c0:100a:1b6:0:7cb2:3b15:3a5,DE,Frankfurt,隧道,117 ms,252 Mbps,32358 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,107 ms,244 Mbps,31232 kB/s
155.248.196.123,443,155.248.196.123,US,Toronto,中转,79 ms,50 Mbps,6426 kB/s
130.162.166.152,443,2606:f240:f00:5a42:0:3d2b:b15a:c003,US,Frankfurt,隧道,93 ms,281 Mbps,36044 kB/s
192.9.139.160,443,192.9.139.160,US,Los Angeles,中转,93 ms,240 Mbps,30720 kB/s
192.18.130.65,443,192.18.130.65,US,Los Angeles,中转,84 ms,310 Mbps,39731 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,99 ms,104 Mbps,13414 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,114 ms,48 Mbps,6236 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,108 ms,46 Mbps,5900 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,89 ms,285 Mbps,36556 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,66 ms,49 Mbps,6293 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,96 ms,46 Mbps,5956 kB/s
192.9.146.103,443,192.9.146.103,US,Los Angeles,中转,74 ms,262 Mbps,33587 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,107 ms,44 Mbps,5721 kB/s
158.101.141.253,443,158.101.141.253,JP,Osaka,中转,222 ms,57 Mbps,7404 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,207 ms,105 Mbps,13516 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,216 ms,119 Mbps,15257 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,177 ms,75 Mbps,9629 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,99 ms,41 Mbps,5332 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,210 ms,62 Mbps,8040 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:105,KR,Seoul,隧道,218 ms,70 Mbps,9042 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,253 ms,29 Mbps,3736 kB/s
168.138.149.17,443,168.138.149.17,BR,S
