中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Chicago,中转,20 ms,762 Mbps,97587 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,56 ms,375 Mbps,48025 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,51 ms,496 Mbps,63488 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,24 ms,800 Mbps,102400 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,28 ms,4 Mbps,551 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,57 ms,544 Mbps,69632 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,63 ms,391 Mbps,50073 kB/s
34.82.76.253,443,34.168.86.105,US,Seattle,隧道,80 ms,458 Mbps,58675 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,62 ms,465 Mbps,59596 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,60 ms,410 Mbps,52531 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,35 ms,30 Mbps,3884 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,60 ms,59 Mbps,7614 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,101 ms,212 Mbps,27238 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,128 ms,197 Mbps,25292 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,91 ms,453 Mbps,58060 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,114 ms,192 Mbps,24678 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,92 ms,231 Mbps,29593 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,118 ms,232 Mbps,29798 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,118 ms,43 Mbps,5615 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,103 ms,47 Mbps,6110 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,55 ms,471 Mbps,60313 kB/s
141.148.224.54,443,2a0b:21c0:1007:cb:0:d7de:baca:b573,DE,Frankfurt,隧道,111 ms,178 Mbps,22835 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,106 ms,25 Mbps,3275 kB/s
141.147.49.215,443,2a0b:21c0:100a:1b3:0:c942:68bb:1c25,DE,Frankfurt,隧道,125 ms,155 Mbps,19865 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,151 ms,134 Mbps,17203 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,128 ms,47 Mbps,6043 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,108 ms,44 Mbps,5684 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,144 ms,249 Mbps,31948 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,145 ms,146 Mbps,18739 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,126 ms,46 Mbps,5910 kB/s
158.101.201.244,443,98.98.166.58,US,Frankfurt,隧道,110 ms,197 Mbps,25292 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,140 ms,38 Mbps,4963 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,185 ms,111 Mbps,14233 kB/s
150.230.107.89,443,2607:a400:a:16b:0:e28f:560e:12a7,US,Los Angeles,隧道,166 ms,122 Mbps,15667 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,221 ms,31 Mbps,4005 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,122 ms,3 Mbps,408 kB/s
146.56.146.67,443,146.56.146.67,KR,Seoul,中转,220 ms,83 Mbps,10649 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,221 ms,2 Mbps,345 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,178 ms,108 Mbps,13824 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,218 ms,37 Mbps,4774 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,216 ms,84 Mbps,10854 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,234 ms,39 Mbps,5028 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,229 ms,38 Mbps,4951 kB/s
130.162.144.191,443,2a09:bac5:4734:155::22:13d,KR,Seoul,隧道,230 ms,37 Mbps,4861 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,225 ms,30 Mbps,3936 kB/s
47.57.233.126,443,47.89.252.205,US,San Jose,隧道,211 ms,2 Mbps,347 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,219 ms,88 Mbps,11366 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,212 ms,4 Mbps,552 kB/s
168.138.50.249,443,168.138.50.249,JP,San Jose,中转,220 ms,37 Mbps,4825 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,248 ms,52 Mbps,6705 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,212 ms,17 Mbps,2240 kB/s
193.123.80.245,443,193.123.80.245,AE,Marseille,中转,213 ms,31 Mbps,4071 kB/s
