中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,36 ms,28 Mbps,3605 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,38 ms,60 Mbps,7692 kB/s
129.146.7.98,443,2a09:bac1:7680:e18::26b:b4,US,Los Angeles,隧道,47 ms,99 Mbps,12697 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,57 ms,369 Mbps,47308 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,39 ms,586 Mbps,75059 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,40 ms,572 Mbps,73216 kB/s
34.82.76.253,443,34.19.99.159,US,Seattle,隧道,58 ms,420 Mbps,53760 kB/s
35.230.79.26,443,35.212.193.165,US,Seattle,隧道,52 ms,380 Mbps,48640 kB/s
35.197.23.75,443,35.212.193.165,US,Seattle,隧道,53 ms,379 Mbps,48537 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,43 ms,492 Mbps,63078 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,44 ms,598 Mbps,76595 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,45 ms,612 Mbps,78336 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,58 ms,52 Mbps,6729 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,126 ms,4 Mbps,536 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,163 ms,44 Mbps,5651 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,123 ms,192 Mbps,24576 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,129 ms,164 Mbps,20992 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,132 ms,19 Mbps,2433 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,133 ms,137 Mbps,17612 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,131 ms,120 Mbps,15462 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,113 ms,32 Mbps,4123 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,131 ms,42 Mbps,5480 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,133 ms,41 Mbps,5366 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,119 ms,40 Mbps,5217 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,165 ms,155 Mbps,19865 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,130 ms,241 Mbps,30924 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,128 ms,44 Mbps,5735 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,141 ms,47 Mbps,6055 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,132 ms,49 Mbps,6300 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,153 ms,114 Mbps,14643 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,145 ms,47 Mbps,6077 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,189 ms,101 Mbps,13004 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,180 ms,41 Mbps,5285 kB/s
130.162.144.191,443,2a09:bac1:3f20::22:11c,KR,Seoul,隧道,178 ms,40 Mbps,5126 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,166 ms,41 Mbps,5331 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,197 ms,36 Mbps,4647 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,216 ms,21 Mbps,2722 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,208 ms,2 Mbps,335 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,139 ms,41 Mbps,5306 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,242 ms,50 Mbps,6486 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,200 ms,4 Mbps,536 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,171 ms,41 Mbps,5268 kB/s
193.123.80.245,443,193.123.80.245,AE,Warsaw,中转,224 ms,20 Mbps,2676 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,1111 ms,8 Mbps,1055 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,346 ms,0 Mbps,13 kB/s
