中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,60 ms,45 Mbps,5798 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,52 ms,388 Mbps,49766 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,67 ms,65 Mbps,8358 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,18 ms,1008 Mbps,129024 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,66 ms,357 Mbps,45772 kB/s
132.145.152.194,443,132.145.152.194,US,Ashburn,中转,26 ms,380 Mbps,48742 kB/s
18.192.93.64,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,109 ms,210 Mbps,26931 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,54 ms,375 Mbps,48025 kB/s
34.82.76.253,443,34.19.48.92,US,Seattle,隧道,67 ms,486 Mbps,62259 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,18 ms,635 Mbps,81305 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,67 ms,400 Mbps,51200 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,119 ms,217 Mbps,27852 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,72 ms,36 Mbps,4710 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,87 ms,465 Mbps,59596 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,53 ms,484 Mbps,62054 kB/s
35.197.23.75,443,34.169.20.76,US,Seattle,隧道,58 ms,229 Mbps,29388 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,73 ms,74 Mbps,9574 kB/s
192.9.138.241,443,192.9.138.241,US,413 Mbps,52940 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,117 ms,57 Mbps,7414 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,81 ms,293 Mbps,37580 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,67 ms,586 Mbps,75059 kB/s
35.230.79.26,443,34.169.20.76,US,Seattle,隧道,74 ms,480 Mbps,61440 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,135 ms,44 Mbps,5754 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,98 ms,330 Mbps,42291 kB/s
138.2.153.27,443,2a0b:21c0:1007:1c7:0:b41e:ff3b:6780,DE,Frankfurt,隧道,110 ms,148 Mbps,19046 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,82 ms,95 Mbps,12185 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,69 ms,512 Mbps,65638 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,78 ms,32 Mbps,4215 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,109 ms,188 Mbps,24166 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,51 ms,33 Mbps,4324 kB/s
130.162.186.144,443,2a0b:21c0:1007:c7:0:a9cb:fefa:d332,DE,Frankfurt,隧道,136 ms,166 Mbps,21299 kB/s
