中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,34 ms,195 Mbps,24985 kB/s
129.146.46.164,443,129.146.46.164,212 Mbps,27136 kB/s
35.230.79.26,443,34.82.74.154,US,Seattle,隧道,67 ms,332 Mbps,42496 kB/s
47.90.141.204,443,91.149.239.70,US,Los Angeles,隧道,14 ms,36 Mbps,4728 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,69 ms,308 Mbps,39526 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,50 ms,463 Mbps,59289 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,64 ms,280 Mbps,35942 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,72 ms,308 Mbps,39526 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,68 ms,326 Mbps,41779 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,92 ms,212 Mbps,27238 kB/s
158.178.155.143,443,2606:f240:f00:46c4:0:cd9f:53bf:f22d,US,Frankfurt,隧道,91 ms,124 Mbps,15872 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,91 ms,52 Mbps,6735 kB/s
47.253.206.29,443,47.253.206.29,US,Ashburn,中转,26 ms,603 Mbps,77209 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,37 ms,413 Mbps,52940 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,81 ms,5 Mbps,766 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,65 ms,7 Mbps,932 kB/s
35.197.23.75,443,34.82.74.154,US,Seattle,隧道,83 ms,312 Mbps,39936 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,74 ms,253 Mbps,32460 kB/s
47.253.223.200,443,47.253.223.200,US,Ashburn,中转,34 ms,345 Mbps,44236 kB/s
192.9.154.127,443,192.9.154.127,US,San Jose,中转,71 ms,267 Mbps,34201 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,82 ms,218 Mbps,27955 kB/s
138.3.254.39,443,138.3.254.39,,colo.txt:Frankfurt,中转,0 ms,237 Mbps,30412 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,65 ms,68 Mbps,8775 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,72 ms,46 Mbps,5971 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,104 ms,232 Mbps,29798 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,230 Mbps,29491 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,23 ms,482 Mbps,61747 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,65 ms,117 Mbps,15052 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,89 ms,232 Mbps,29798 kB/s
143.47.187.50,443,98.98.166.174,US,Frankfurt,隧道,88 ms,226 Mbps,28979 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,92 ms,210 Mbps,26931 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,208 ms,164 Mbps,20992 kB/s
140.83.61.244,443,140.83.61.244,JP,Osaka,中转,212 ms,3 Mbps,436 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,73 ms,45 Mbps,5870 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,77 ms,35 Mbps,4566 kB/s
141.148.236.74,443,2a0b:21c0:1007:1cb:0:b04c:7a92:2b36,DE,Frankfurt,隧道,94 ms,212 Mbps,27238 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,57 Mbps,7343 kB/s
129.146.111.62,443,129.146.111.62,US,Los Angeles,中转,66 ms,304 Mbps,39014 kB/s
140.238.212.95,443,140.238.212.95,CH,Zurich,中转,95 ms,39 Mbps,5051 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,104 ms,232 Mbps,29798 kB/s
140.238.5.32,443,140.238.5.32,KR,Seoul,中转,336 ms,36 Mbps,4671 kB/s
