中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,18 ms,1112 Mbps,142336 kB/s
35.230.79.26,443,35.212.151.84,US,Seattle,隧道,47 ms,532 Mbps,68096 kB/s
34.82.76.253,443,34.127.98.139,US,Seattle,隧道,46 ms,409 Mbps,52428 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,58 ms,532 Mbps,68198 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,27 ms,620 Mbps,79360 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,52 ms,243 Mbps,31129 kB/s
35.197.23.75,443,35.212.151.84,US,Seattle,隧道,47 ms,613 Mbps,78540 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,34 ms,872 Mbps,111616 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,121 ms,43 Mbps,5518 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,61 ms,415 Mbps,53145 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,27 ms,275 Mbps,35225 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,151 ms,124 Mbps,15974 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,132 ms,37 Mbps,4851 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,182 ms,40 Mbps,5147 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,148 ms,135 Mbps,17305 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,111 ms,190 Mbps,24371 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,60 ms,433 Mbps,55500 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,61 ms,343 Mbps,43929 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,82 ms,47 Mbps,6024 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,137 ms,41 Mbps,5300 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,79 ms,46 Mbps,6010 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,151 ms,122 Mbps,15667 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,165 ms,50 Mbps,6418 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,68 ms,378 Mbps,48435 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,142 ms,206 Mbps,26419 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,166 ms,179 Mbps,22937 kB/s
158.101.212.88,443,98.98.156.26,DE,Frankfurt,隧道,165 ms,157 Mbps,20172 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:114,KR,Seoul,隧道,140 ms,128 Mbps,16384 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,114 ms,192 Mbps,24576 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,124 ms,188 Mbps,24166 kB/s
130.162.144.191,443,2a09:bac1:3f20::299:72,KR,Seoul,隧道,138 ms,45 Mbps,5765 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,241 ms,68 Mbps,8784 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,147 ms,40 Mbps,5222 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,159 ms,128 Mbps,16486 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,146 ms,42 Mbps,5457 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,143 ms,43 Mbps,5533 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,146 ms,45 Mbps,5866 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,202 ms,36 Mbps,4652 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,155 ms,43 Mbps,5521 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,199 ms,2 Mbps,354 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,173 ms,1 Mbps,193 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,166 ms,0 Mbps,33 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,180 ms,0 Mbps,59 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,147 ms,45 Mbps,5817 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,238 ms,0 Mbps,23 kB/s
193.123.80.245,443,193.123.80.245,AE,Frankfurt,中转,256 ms,20 Mbps,2614 kB/s
47.57.233.126,443,47.254.17.16,US,San Jose,隧道,159 ms,2 Mbps,368 kB/s
