中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.230.79.26,443,35.212.196.48,US,Seattle,隧道,31 ms,763 Mbps,97689 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,2 ms,1312 Mbps,167936 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,25 ms,65 Mbps,8431 kB/s
129.146.7.98,443,2a09:bac1:76a0:e18::26a:42,US,Los Angeles,隧道,31 ms,71 Mbps,9188 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,16 ms,580 Mbps,74342 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,344 Mbps,44134 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,29 ms,507 Mbps,64921 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,19 ms,64 Mbps,8315 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,9 ms,687 Mbps,87961 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,6 ms,872 Mbps,111616 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,108 ms,227 Mbps,29081 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,72 ms,405 Mbps,51916 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,25 ms,508 Mbps,65024 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,78 ms,125 Mbps,16076 kB/s
35.197.23.75,443,35.212.196.48,US,Seattle,隧道,29 ms,660 Mbps,84582 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,47 ms,262 Mbps,33587 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,82 ms,391 Mbps,50073 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,73 ms,43 Mbps,5527 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,166 ms,92 Mbps,11878 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,184 ms,2 Mbps,362 kB/s
