中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,60 ms,66 Mbps,8569 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,28 ms,341 Mbps,43724 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,5 ms,1 Mbps,135 kB/s
129.146.7.98,443,2a09:bac5:60ee:1846::26b:7c,US,Los Angeles,隧道,18 ms,68 Mbps,8747 kB/s
47.88.24.237,443,47.88.24.237,US,San Jose,中转,10 ms,33 Mbps,4337 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,75 ms,2056 Mbps,263168 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,40 ms,697 Mbps,89292 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,21 ms,688 Mbps,88166 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,42 ms,848 Mbps,108544 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,105 ms,192 Mbps,24678 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,155 ms,40 Mbps,5206 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,45 ms,872 Mbps,111616 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,33 ms,66 Mbps,8502 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,21 ms,880 Mbps,112640 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,150 ms,119 Mbps,15257 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,37 ms,65 Mbps,8428 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,67 ms,50 Mbps,6504 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,67 ms,50 Mbps,6451 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,144 ms,122 Mbps,15667 kB/s
