中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,31 ms,71 Mbps,9204 kB/s
35.230.79.26,443,34.169.20.76,US,Seattle,隧道,81 ms,416 Mbps,53248 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,25 ms,5 Mbps,759 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,35 ms,536 Mbps,68710 kB/s
35.197.23.75,443,34.169.20.76,US,Seattle,隧道,77 ms,392 Mbps,50278 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,31 ms,630 Mbps,80691 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,25 ms,80 Mbps,10342 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,87 ms,392 Mbps,50176 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,74 ms,303 Mbps,38809 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,114 ms,113 Mbps,14540 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,50 ms,379 Mbps,48537 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,93 ms,259 Mbps,33177 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,99 ms,216 Mbps,27648 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,107 ms,6 Mbps,790 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,81 ms,292 Mbps,37478 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,81 ms,105 Mbps,13516 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,85 ms,40 Mbps,5152 kB/s
138.3.254.39,443,138.3.254.39,,Frankfurt,中转,0 ms,196 Mbps,25190 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,93 ms,232 Mbps,29798 kB/s
192.18.134.231,443,192.18.134.231,US,San Jose,中转,83 ms,241 Mbps,30924 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,88 ms,44 Mbps,5640 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,100 ms,151 Mbps,19353 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,135 ms,245 Mbps,31436 kB/s
34.82.76.253,443,34.19.48.92,US,Seattle,隧道,85 ms,410 Mbps,52531 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,130 ms,284 Mbps,36454 kB/s
129.146.220.190,443,129.146.220.190,US,Los Angeles,中转,72 ms,260 Mbps,33382 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,83 ms,283 Mbps,36249 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,73 ms,349 Mbps,44748 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,80 ms,37 Mbps,4830 kB/s
192.9.158.188,443,2a09:bac1:7680:1cf0::4:2f0,US,San Jose,隧道,73 ms,204 Mbps,26214 kB/s
143.47.242.195,443,143.47.242.195,GB,London,中转,98 ms,48 Mbps,6150 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,92 ms,6 Mbps,768 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,85 ms,1 Mbps,210 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,69 ms,448 Mbps,57344 kB/s
129.146.133.33,443,129.146.133.33,US,Los Angeles,中转,84 ms,314 Mbps,40243 kB/s
152.67.65.201,443,152.67.65.201,CH,Zurich,中转,103 ms,44 Mbps,5718 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,168 ms,145 Mbps,18636 kB/s
132.226.31.178,443,2a09:bac5:60eb:1173::1bd:e3,US,Los Angeles,隧道,102 ms,37 Mbps,4745 kB/s
152.67.44.30,443,152.67.44.30,BR,S
