中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,55 ms,404 Mbps,51712 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,26 ms,349 Mbps,44748 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,26 ms,661 Mbps,84684 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,39 ms,1536 Mbps,196608 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,21 ms,888 Mbps,113664 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,25 ms,920 Mbps,117760 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,26 ms,24 Mbps,3129 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,18 ms,1720 Mbps,220160 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,17 ms,61 Mbps,7935 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,42 ms,223 Mbps,28569 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,26 ms,888 Mbps,113664 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,50 ms,43 Mbps,5575 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,17 ms,699 Mbps,89497 kB/s
140.238.23.148,443,140.238.23.148,KR,Seoul,中转,129 ms,43 Mbps,5536 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,159 ms,102 Mbps,13107 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,111 ms,49 Mbps,6358 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,106 ms,168 Mbps,21606 kB/s
193.122.107.147,443,193.122.107.147,KR,Seoul,中转,152 ms,0 Mbps,60 kB/s
132.226.31.178,443,2a09:bac5:60ef:183c::26a:81,US,Los Angeles,隧道,104 ms,53 Mbps,6854 kB/s
130.162.144.191,443,2a09:bac5:4753:1482::20b:9d,KR,Seoul,隧道,133 ms,43 Mbps,5504 kB/s
3.144.191.4,443,3.144.191.4,US,Toronto,中转,59 ms,388 Mbps,49766 kB/s
130.61.23.77,443,130.61.23.77,116 Mbps,14950 kB/s
138.3.254.39,443,138.3.254.39,,colo.txt:Frankfurt,中转,0 ms,109 Mbps,14028 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,128 ms,31 Mbps,3985 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,80 ms,366 Mbps,46899 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,19 ms,445 Mbps,57036 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,150 ms,126 Mbps,16179 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,70 ms,7 Mbps,940 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,177 ms,111 Mbps,14233 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,150 ms,39 Mbps,5085 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,55 ms,393 Mbps,50380 kB/s
132.226.7.217,443,132.226.7.217,JP,Tokyo,中转,146 ms,43 Mbps,5592 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,170 ms,3 Mbps,415 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,34 ms,332 Mbps,42496 kB/s
129.154.59.99,443,129.154.59.99,KR,Seoul,中转,134 ms,41 Mbps,5289 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,141 ms,135 Mbps,17305 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,128 ms,65 Mbps,8364 kB/s
144.24.76.59,443,144.24.76.59,KR,Seoul,中转,131 ms,42 Mbps,5438 kB/s
140.238.83.26,443,2a0b:21c0:100a:1b3:0:5284:2267:d877,DE,Frankfurt,隧道,157 ms,68 Mbps,8785 kB/s
129.150.51.134,443,129.150.51.134,SG,Singapore,中转,221 ms,85 Mbps,10956 kB/s
