中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,2a09:bac5:60ee:1846::26b:7c,US,Los Angeles,隧道,18 ms,108 Mbps,13926 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,27 ms,268 Mbps,34406 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,68 ms,840 Mbps,107520 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,63 ms,337 Mbps,43212 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,74 ms,6 Mbps,868 kB/s
35.230.79.26,443,34.82.74.154,US,Seattle,隧道,21 ms,880 Mbps,112640 kB/s
47.253.206.29,443,47.253.206.29,US,Ashburn,中转,73 ms,175 Mbps,22425 kB/s
192.9.154.127,443,192.9.154.127,US,San Jose,中转,7 ms,686 Mbps,87859 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,13 ms,1392 Mbps,178176 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,15 ms,564 Mbps,72192 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,22 ms,636 Mbps,81408 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,3 ms,704 Mbps,90112 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,152 ms,15 Mbps,2007 kB/s
47.253.100.59,443,47.253.100.59,US,Ashburn,中转,70 ms,228 Mbps,29184 kB/s
132.226.31.178,443,2a09:bac5:60eb:78::c:36a,US,Los Angeles,隧道,26 ms,49 Mbps,6398 kB/s
158.180.89.73,443,2603:c024:e:6666::8888,KR,Seoul,隧道,128 ms,131 Mbps,16793 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,153 ms,359 Mbps,45977 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,63 ms,337 Mbps,43212 kB/s
35.197.23.75,443,34.82.74.154,US,Seattle,隧道,49 ms,743 Mbps,95129 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,113 ms,209 Mbps,26828 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,146 ms,132 Mbps,16998 kB/s
138.2.191.243,443,2a0b:21c0:1007:cb:0:2d3f:3f25:af80,DE,Frankfurt,隧道,158 ms,110 Mbps,14131 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,141 ms,150 Mbps,19251 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,145 ms,50 Mbps,6450 kB/s
192.18.134.231,443,192.18.134.231,US,San Jose,中转,37 ms,141 Mbps,18124 kB/s
8.219.98.40,443,8.222.207.55,SG,Singapore,隧道,171 ms,96 Mbps,12288 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,80 ms,65 Mbps,8347 kB/s
140.238.23.148,443,140.238.23.148,KR,Seoul,中转,154 ms,35 Mbps,4503 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,184 ms,87 Mbps,11161 kB/s
8.222.236.208,443,8.222.236.107,SG,Singapore,隧道,170 ms,90 Mbps,11571 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,160 ms,111 Mbps,14233 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,159 ms,112 Mbps,14336 kB/s
193.122.107.147,443,193.122.107.147,KR,Seoul,中转,133 ms,21 Mbps,2712 kB/s
132.145.116.185,443,132.145.116.185,JP,Tokyo,中转,160 ms,40 Mbps,5194 kB/s
141.144.193.115,443,2a0b:21c0:100a:1b7:0:5b5a:f395:2992,DE,Frankfurt,隧道,178 ms,101 Mbps,13004 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,166 ms,100 Mbps,12800 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,158 ms,99 Mbps,12697 kB/s
141.147.21.113,443,2606:f240:f00:5a42:0:a24:b9f7:d9be,US,Frankfurt,隧道,179 ms,94 Mbps,12083 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,59 ms,136 Mbps,17510 kB/s
141.147.111.31,443,2a0b:21c0:1007:1ca:0:75bb:bd5c:574c,DE,Frankfurt,隧道,163 ms,99 Mbps,12697 kB/s
8.212.48.236,443,47.76.21.93,HK,Hong Kong,隧道,181 ms,101 Mbps,13004 kB/s
