中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
47.89.151.17,443,47.89.151.17,US,Ashburn,中转,113 ms,43 Mbps,5556 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,69 ms,270 Mbps,34611 kB/s
47.88.93.96,443,47.251.149.52,US,San Jose,隧道,71 ms,3 Mbps,453 kB/s
130.61.170.78,443,130.61.170.78,DE,Frankfurt,中转,93 ms,106 Mbps,13619 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,85 ms,9 Mbps,1230 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,85 ms,49 Mbps,6371 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,75 ms,255 Mbps,32665 kB/s
144.21.39.32,443,2a0b:21c0:100a:1b0:0:37a7:787d:44da,DE,Frankfurt,隧道,92 ms,109 Mbps,14028 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,91 Mbps,11673 kB/s
130.162.49.248,443,2a0b:21c0:1007:ca:0:c22:2221:4840,DE,Frankfurt,隧道,95 ms,180 Mbps,23040 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,99 ms,188 Mbps,24064 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,95 ms,199 Mbps,25497 kB/s
192.9.152.46,443,192.9.152.46,US,San Jose,中转,73 ms,43 Mbps,5625 kB/s
129.146.133.33,443,129.146.133.33,US,Los Angeles,中转,57 ms,352 Mbps,45056 kB/s
47.253.104.12,443,47.251.149.50,US,San Jose,隧道,71 ms,2 Mbps,366 kB/s
144.21.53.157,443,2a09:bac5:3803:ebe::178:119,GB,London,隧道,129 ms,3 Mbps,443 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,117 ms,140 Mbps,18022 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,194 ms,75 Mbps,9601 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,83 ms,52 Mbps,6770 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,97 ms,37 Mbps,4839 kB/s
129.154.59.99,443,129.154.59.99,KR,Seoul,中转,181 ms,33 Mbps,4235 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,189 ms,75 Mbps,9657 kB/s
192.9.158.188,443,2a09:bac5:6440:1246::1d2:4b,US,San Jose,隧道,70 ms,193 Mbps,24780 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,181 ms,22 Mbps,2914 kB/s
140.238.212.95,443,140.238.212.95,CH,Frankfurt,中转,99 ms,48 Mbps,6195 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,213 ms,31 Mbps,4008 kB/s
152.67.44.30,443,152.67.44.30,BR,São Paulo,中转,117 ms,48 Mbps,6166 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,225 ms,2 Mbps,326 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,214 ms,71 Mbps,9164 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,89 ms,40 Mbps,5127 kB/s
168.138.209.31,443,2a09:bac1:3b40:138::16:1cb,JP,Tokyo,隧道,216 ms,11 Mbps,1501 kB/s
150.230.238.226,443,150.230.238.226,IN,Mumbai,中转,190 ms,80 Mbps,10342 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,181 ms,87 Mbps,11161 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,189 ms,33 Mbps,4324 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,198 ms,33 Mbps,4311 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,222 ms,62 Mbps,8045 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,211 ms,0 Mbps,65 kB/s
150.230.106.97,443,150.230.106.97,JP,Tokyo,中转,221 ms,30 Mbps,3926 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,378 ms,4 Mbps,639 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,221 ms,68 Mbps,8787 kB/s
152.69.171.12,443,152.69.171.12,AU,Sydney,中转,286 ms,33 Mbps,4284 kB/s
168.138.194.74,443,168.138.194.74,JP,Tokyo,中转,228 ms,58 Mbps,7533 kB/s
8.216.88.20,443,47.251.149.54,US,San Jose,隧道,157 ms,2 Mbps,304 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,342 ms,32 Mbps,4220 kB/s
138.2.123.70,443,138.2.123.70,KR,Seoul,中转,182 ms,77 Mbps,9932 kB/s
8.209.77.140,443,47.251.149.52,US,San Jose,隧道,203 ms,2 Mbps,331 kB/s
47.57.233.126,443,47.88.21.157,US,San Jose,隧道,206 ms,0 Mbps,10 kB/s
132.226.13.78,443,2602:ffe4:407:20da:0:95c1:22d5:51a3,SG,Singapore,隧道,496 ms,45 Mbps,5802 kB/s
8.209.250.150,443,47.251.149.51,US,San Jose,隧道,161 ms,1 Mbps,219 kB/s
192.9.242.40,443,192.9.242.40,US,San Jose,中转,69 ms,48 Mbps,6206 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,69 ms,291 Mbps,37273 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,74 ms,201 Mbps,25804 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,86 ms,240 Mbps,30720 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,89 ms,25 Mbps,3320 kB/s
150.230.122.76,443,150.230.122.76,GB,London,中转,85 ms,229 Mbps,29388 kB/s
141.147.92.143,443,2603:c020:c004:772b:9990:35f2:2b42:33dd,GB,London,隧道,85 ms,217 Mbps,27852 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,85 ms,222 Mbps,28467 kB/s
152.67.65.201,443,152.67.65.201,CH,Zurich,中转,99 ms,45 Mbps,5771 kB/s
144.24.80.56,443,2603:c024:8:5677:6f45:947f:3e3a:1eb8,KR,Seoul,隧道,260 ms,39 Mbps,5099 kB/s
150.230.6.108,443,150.230.6.108,JP,Osaka,中转,218 ms,0 Mbps,68 kB/s
8.208.115.133,443,47.251.149.55,US,San Jose,隧道,80 ms,2 Mbps,286 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,181 ms,79 Mbps,10137 kB/s
129.150.50.63,443,129.150.50.63,SG,Singapore,中转,219 ms,0 Mbps,73 kB/s
138.2.84.189,443,104.28.222.47,SG,Singapore,隧道,225 ms,52 Mbps,6714 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,5 ms,800 Mbps,102400 kB/s
8.211.197.133,443,47.251.149.48,US,San Jose,隧道,153 ms,2 Mbps,285 kB/s
152.70.88.98,443,104.28.217.212,KR,Seoul,隧道,193 ms,26 Mbps,3370 kB/s
47.57.245.232,443,47.88.7.145,US,San Jose,隧道,202 ms,0 Mbps,42 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,0 ms,3 Mbps,416 kB/s
158.178.238.239,443,104.28.222.43,SG,Singapore,隧道,235 ms,2 Mbps,269 kB/s
