中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,2a09:bac1:76a0:e18::26b:a5,US,Los Angeles,隧道,54 ms,78 Mbps,10035 kB/s
34.82.76.253,443,34.127.99.199,US,Seattle,隧道,55 ms,515 Mbps,65945 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,86 ms,279 Mbps,35737 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,75 ms,561 Mbps,71884 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,53 ms,384 Mbps,49152 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,28 ms,61 Mbps,7889 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,59 ms,140 Mbps,17920 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,126 ms,151 Mbps,19353 kB/s
35.197.23.75,443,35.212.201.120,US,Seattle,隧道,64 ms,478 Mbps,61235 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,31 ms,57 Mbps,7378 kB/s
132.145.152.194,443,132.145.152.194,US,Ashburn,中转,18 ms,364 Mbps,46592 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,22 ms,596 Mbps,76288 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,24 ms,31 Mbps,4086 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,25 ms,743 Mbps,95129 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,29 ms,448 Mbps,57344 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,59 ms,438 Mbps,56115 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,76 ms,336 Mbps,43008 kB/s
152.70.175.161,443,163.123.193.6,DE,Frankfurt,隧道,121 ms,176 Mbps,22630 kB/s
35.230.79.26,443,35.212.201.120,US,Seattle,隧道,58 ms,465 Mbps,59596 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,53 ms,567 Mbps,72601 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,122 ms,171 Mbps,21913 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,101 ms,13 Mbps,1711 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,100 ms,180 Mbps,23040 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,113 ms,200 Mbps,25702 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,113 ms,49 Mbps,6377 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,111 ms,238 Mbps,30515 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,138 ms,41 Mbps,5327 kB/s
152.70.61.199,443,2606:f240:f00:46c4:0:5016:a068:62ab,US,Frankfurt,隧道,110 ms,203 Mbps,26009 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,95 ms,248 Mbps,31846 kB/s
47.253.192.14,443,47.253.192.14,US,Ashburn,中转,56 ms,34 Mbps,4414 kB/s
