中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Chicago,中转,35 ms,560 Mbps,71782 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,64 ms,349 Mbps,44748 kB/s
35.230.79.26,443,35.212.182.118,US,Seattle,隧道,69 ms,495 Mbps,63385 kB/s
129.146.7.98,443,2a09:bac5:60ee:78::c:3a3,US,Los Angeles,隧道,61 ms,96 Mbps,12288 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,24 ms,728 Mbps,93286 kB/s
34.82.76.253,443,35.185.242.6,US,Seattle,隧道,62 ms,445 Mbps,57036 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,16 ms,76 Mbps,9747 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,62 ms,444 Mbps,56934 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,31 ms,30 Mbps,3844 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,57 ms,452 Mbps,57856 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,54 ms,329 Mbps,42188 kB/s
35.197.23.75,443,35.212.182.118,US,Seattle,隧道,52 ms,529 Mbps,67788 kB/s
130.162.175.136,443,98.98.156.18,DE,Frankfurt,隧道,118 ms,103 Mbps,13209 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,65 ms,308 Mbps,39424 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,103 ms,47 Mbps,6047 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,111 ms,196 Mbps,25190 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,111 ms,164 Mbps,21094 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,119 ms,191 Mbps,24473 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,119 ms,249 Mbps,31948 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,140 ms,42 Mbps,5449 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,108 ms,224 Mbps,28672 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,153 ms,40 Mbps,5184 kB/s
193.123.38.223,443,98.98.156.26,DE,Frankfurt,隧道,118 ms,195 Mbps,24985 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,174 ms,124 Mbps,15872 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,167 ms,147 Mbps,18841 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,127 ms,42 Mbps,5425 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,122 ms,40 Mbps,5172 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,182 ms,108 Mbps,13824 kB/s
158.101.201.244,443,2a0b:21c0:1007:1cb:0:8386:2d65:e0d5,DE,Frankfurt,隧道,128 ms,240 Mbps,30822 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,178 ms,44 Mbps,5675 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,105 ms,43 Mbps,5563 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,133 ms,43 Mbps,5532 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,153 ms,49 Mbps,6321 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,169 ms,44 Mbps,5713 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,184 ms,99 Mbps,12697 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,120 ms,0 Mbps,32 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,172 ms,42 Mbps,5429 kB/s
130.162.144.191,443,2a09:bac5:4736:1482::20b:49,KR,Seoul,隧道,212 ms,35 Mbps,4557 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,194 ms,106 Mbps,13619 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,210 ms,39 Mbps,5034 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,129 ms,27 Mbps,3581 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,229 ms,2 Mbps,305 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,259 ms,65 Mbps,8347 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,247 ms,81 Mbps,10444 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,209 ms,3 Mbps,503 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,259 ms,36 Mbps,4681 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,212 ms,34 Mbps,4432 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,242 ms,46 Mbps,5915 kB/s
152.70.71.23,443,152.70.71.23,IN,Marseille,中转,251 ms,28 Mbps,3604 kB/s
193.123.80.245,443,193.123.80.245,AE,Marseille,中转,215 ms,27 Mbps,3469 kB/s
47.57.233.126,443,47.88.21.157,US,San Jose,隧道,191 ms,2 Mbps,282 kB/s
