中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
146.56.146.67,443,146.56.146.67,KR,Seoul,中转,203 ms,83 Mbps,10649 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,200 ms,36 Mbps,4729 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,145 ms,45 Mbps,5770 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,237 ms,75 Mbps,9653 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,209 ms,4 Mbps,514 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,190 ms,81 Mbps,10444 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,223 ms,2 Mbps,321 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,191 ms,35 Mbps,4594 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:105,KR,Seoul,隧道,230 ms,70 Mbps,9049 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,234 ms,95 Mbps,12185 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,172 ms,109 Mbps,14028 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,246 ms,33 Mbps,4296 kB/s
64.110.89.92,443,64.110.89.92,KR,Seoul,中转,190 ms,44 Mbps,5671 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,230 ms,81 Mbps,10444 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,249 ms,47 Mbps,6029 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,226 ms,36 Mbps,4614 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,218 ms,39 Mbps,5106 kB/s
193.123.80.245,443,193.123.80.245,AE,Amsterdam,中转,220 ms,33 Mbps,4243 kB/s
47.57.233.126,443,47.254.17.16,US,San Jose,隧道,259 ms,2 Mbps,279 kB/s
8.219.120.202,443,8.219.69.217,SG,Singapore,隧道,253 ms,40 Mbps,5191 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,193 ms,35 Mbps,4574 kB/s
130.162.144.191,443,2a09:bac5:4734:1a14::299:27,KR,Seoul,隧道,199 ms,31 Mbps,3994 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,274 ms,0 Mbps,11 kB/s
