中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,77 ms,255 Mbps,32665 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,31 ms,524 Mbps,67072 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,13 ms,832 Mbps,106496 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,22 ms,531 Mbps,67993 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,82 ms,254 Mbps,32563 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,91 ms,46 Mbps,5896 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,52 ms,436 Mbps,55808 kB/s
132.145.152.194,443,132.145.152.194,US,Ashburn,中转,84 ms,968 Mbps,123904 kB/s
152.67.44.30,443,152.67.44.30,BR,São Paulo,中转,115 ms,43 Mbps,5559 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,82 ms,50 Mbps,6439 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,67 ms,300 Mbps,38502 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,138 ms,36 Mbps,4735 kB/s
192.9.138.241,443,192.9.138.241,,San Jose,中转,0 ms,267 Mbps,34201 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,74 ms,272 Mbps,34918 kB/s
130.162.228.90,443,130.162.228.90,DE,Frankfurt,中转,91 ms,50 Mbps,6431 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,127 ms,304 Mbps,38912 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,75 ms,218 Mbps,27955 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,136 ms,352 Mbps,45056 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,136 ms,308 Mbps,39526 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,91 ms,116 Mbps,14950 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,115 ms,164 Mbps,20992 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,136 ms,361 Mbps,46284 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,65 ms,344 Mbps,44134 kB/s
152.67.65.201,443,152.67.65.201,CH,Zurich,中转,100 ms,48 Mbps,6183 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,70 ms,239 Mbps,30617 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,90 ms,226 Mbps,28979 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,71 ms,279 Mbps,35737 kB/s
47.89.151.17,443,47.89.151.17,US,Ashburn,中转,136 ms,38 Mbps,4915 kB/s
130.61.170.78,443,130.61.170.78,DE,Frankfurt,中转,117 ms,154 Mbps,19763 kB/s
