中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.220.190,443,129.146.220.190,US,Los Angeles,中转,68 ms,407 Mbps,52121 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,47 ms,1000 Mbps,128000 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,41 ms,124 Mbps,15974 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,44 ms,630 Mbps,80691 kB/s
35.230.79.26,443,35.203.190.52,US,Seattle,隧道,41 ms,537 Mbps,68812 kB/s
192.9.138.241,443,192.9.138.241,1016 Mbps,130048 kB/s
192.9.138.241,,,隧道,0 ms,null Mbps,null kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,58 ms,380 Mbps,48742 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,37 ms,413 Mbps,52940 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,35 ms,1000 Mbps,128000 kB/s
192.18.140.39,443,192.18.140.39,US,San Jose,中转,16 ms,62 Mbps,8018 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,52 ms,441 Mbps,56524 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,69 ms,1032 Mbps,132096 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,27 ms,683 Mbps,87449 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,53 ms,376 Mbps,48230 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,19 ms,1160 Mbps,148480 kB/s
47.90.167.197,443,47.90.167.197,US,Ashburn,中转,79 ms,36 Mbps,4658 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,64 ms,23 Mbps,3056 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,30 ms,59 Mbps,7618 kB/s
138.2.234.77,443,138.2.234.77,US,San Jose,中转,70 ms,60 Mbps,7738 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,37 ms,431 Mbps,55193 kB/s
