中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,292 Mbps,37478 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,15 ms,856 Mbps,109568 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,52 ms,439 Mbps,56217 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,90 ms,592 Mbps,75878 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,25 ms,583 Mbps,74649 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,,colo.txt:Los Angeles,隧道,0 ms,42 Mbps,5404 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,48 ms,429 Mbps,54988 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,52 ms,53 Mbps,6797 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,54 ms,348 Mbps,44646 kB/s
129.146.7.98,443,2a09:bac5:60ea:1173::1bd:50,US,Los Angeles,隧道,73 ms,60 Mbps,7793 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,101 ms,375 Mbps,48025 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,99 ms,169 Mbps,21708 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,72 ms,372 Mbps,47718 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,62 ms,424 Mbps,54374 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,53 ms,435 Mbps,55705 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,97 ms,349 Mbps,44748 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,61 ms,15 Mbps,1941 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,51 ms,51 Mbps,6533 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,49 ms,461 Mbps,59084 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,53 ms,372 Mbps,47718 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,50 ms,52 Mbps,6776 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,51 ms,422 Mbps,54067 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,116 ms,203 Mbps,26009 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,49 ms,361 Mbps,46284 kB/s
47.89.151.17,443,47.89.151.17,US,Ashburn,中转,120 ms,49 Mbps,6344 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,109 ms,148 Mbps,18944 kB/s
141.147.40.156,443,2a0b:21c0:100a:1fa:0:36c3:6463:f0f0,DE,Frankfurt,隧道,110 ms,108 Mbps,13824 kB/s
152.70.50.93,443,2a0b:21c0:100a:1b0:0:e98b:6b72:a29c,DE,Frankfurt,隧道,110 ms,106 Mbps,13619 kB/s
129.151.244.9,443,129.151.244.9,FR,Marseille,中转,104 ms,208 Mbps,26726 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,109 ms,62 Mbps,7940 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,52 ms,437 Mbps,56012 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,182 ms,105 Mbps,13516 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,192 ms,17 Mbps,2224 kB/s
132.226.31.178,443,2a09:bac1:76c0:e18::c:31e,US,Los Angeles,隧道,54 ms,45 Mbps,5851 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,72 ms,200 Mbps,25600 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,148 ms,43 Mbps,5600 kB/s
140.238.212.95,443,140.238.212.95,CH,Frankfurt,中转,118 ms,44 Mbps,5749 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,152 ms,39 Mbps,5102 kB/s
8.209.217.106,443,8.209.217.106,JP,Tokyo,中转,143 ms,31 Mbps,4034 kB/s
192.9.158.188,443,2a09:bac5:6447:1232::1d0:b9,US,San Jose,隧道,117 ms,237 Mbps,30412 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,173 ms,45 Mbps,5882 kB/s
47.88.93.96,443,47.251.149.55,US,San Jose,隧道,55 ms,3 Mbps,484 kB/s
152.67.65.201,443,152.67.65.201,CH,Zurich,中转,117 ms,48 Mbps,6268 kB/s
146.56.161.229,443,146.56.161.229,KR,Seoul,中转,194 ms,78 Mbps,10035 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,54 ms,2 Mbps,297 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,194 ms,78 Mbps,9998 kB/s
141.147.92.143,443,2603:c020:c004:772b:9990:35f2:2b42:33dd,GB,Amsterdam,隧道,94 ms,203 Mbps,26009 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,61 ms,42 Mbps,5398 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,101 ms,5 Mbps,751 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,113 ms,159 Mbps,20377 kB/s
152.69.162.101,443,152.69.162.101,AU,Sydney,中转,192 ms,75 Mbps,9716 kB/s
47.242.180.18,443,47.242.180.18,HK,Hong Kong,中转,194 ms,79 Mbps,10137 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,111 ms,157 Mbps,20172 kB/s
130.162.250.180,443,2603:c020:8014:a8ee:cad4:eb37:5749:cafa,DE,Frankfurt,隧道,110 ms,82 Mbps,10547 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,204 ms,65 Mbps,8343 kB/s
158.101.212.166,443,2a0b:21c0:100a:1b5:0:712f:2f1d:56db,DE,Frankfurt,隧道,221 ms,112 Mbps,14336 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,146 ms,132 Mbps,16998 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,107 ms,201 Mbps,25804 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,61 ms,115 Mbps,14745 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,109 ms,194 Mbps,24883 kB/s
152.67.78.184,443,152.67.78.184,CH,Zurich,中转,117 ms,44 Mbps,5702 kB/s
193.123.57.206,443,2606:f240:f00:83a7:0:d36b:4855:565c,US,Frankfurt,隧道,310 ms,185 Mbps,23756 kB/s
132.145.82.209,443,132.145.82.209,KR,Seoul,中转,194 ms,1 Mbps,157 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,218 ms,57 Mbps,7322 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,322 ms,2 Mbps,324 kB/s
129.154.59.99,443,129.154.59.99,KR,Seoul,中转,167 ms,38 Mbps,4906 kB/s
138.2.84.189,443,104.28.254.47,SG,Singapore,隧道,213 ms,62 Mbps,8025 kB/s
168.138.209.31,443,2a09:bac1:3b00:138::16:1d9,JP,Tokyo,隧道,219 ms,26 Mbps,3368 kB/s
168.138.162.187,443,2603:c024:4509:ba23:441b:bc2a:e30f:2c83,SG,Singapore,隧道,208 ms,30 Mbps,3912 kB/s
144.24.83.39,443,144.24.83.39,KR,Seoul,中转,170 ms,101 Mbps,13004 kB/s
47.242.91.144,443,47.242.91.144,HK,Hong Kong,中转,189 ms,11 Mbps,1438 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,193 ms,24 Mbps,3137 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,197 ms,37 Mbps,4815 kB/s
138.3.210.24,443,2603:c021:800d:a344:0:1::,JP,Tokyo,隧道,215 ms,62 Mbps,7973 kB/s
132.145.95.91,443,132.145.95.91,KR,Seoul,中转,196 ms,27 Mbps,3481 kB/s
132.226.1.227,443,2603:c021:8001:801:f494:88cb:3117:e10,JP,Tokyo,隧道,219 ms,62 Mbps,8023 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,201 ms,72 Mbps,9251 kB/s
8.208.115.133,443,47.251.149.55,US,San Jose,隧道,113 ms,1 Mbps,166 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,228 ms,30 Mbps,3931 kB/s
152.69.171.12,443,152.69.171.12,AU,Sydney,中转,189 ms,35 Mbps,4530 kB/s
8.209.77.140,443,47.251.149.48,US,San Jose,隧道,112 ms,0 Mbps,52 kB/s
47.57.245.232,443,47.254.73.153,US,San Jose,隧道,190 ms,1 Mbps,143 kB/s
158.178.238.239,443,104.28.222.46,SG,Singapore,隧道,205 ms,1 Mbps,240 kB/s
150.230.34.116,443,104.28.201.73,US,San Jose,隧道,56 ms,326 Mbps,41779 kB/s
47.253.104.12,443,47.251.149.55,US,San Jose,隧道,102 ms,3 Mbps,442 kB/s
144.21.63.164,443,2a0b:21c0:100a:1b7:0:c623:91f9:48e1,DE,Frankfurt,隧道,109 ms,106 Mbps,13619 kB/s
144.22.252.124,443,144.22.252.124,BR,S
