中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.139.160,443,192.9.139.160,US,San Jose,中转,9 ms,912 Mbps,116736 kB/s
35.197.23.75,443,35.212.254.121,US,Seattle,隧道,28 ms,896 Mbps,114688 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,21 ms,678 Mbps,86835 kB/s
35.230.79.26,443,35.212.254.121,US,Seattle,隧道,24 ms,694 Mbps,88883 kB/s
34.82.76.253,443,34.19.99.159,US,Seattle,隧道,31 ms,976 Mbps,124928 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,61 ms,366 Mbps,46899 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,16 ms,253 Mbps,32460 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,70 ms,320 Mbps,40960 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,73 ms,49 Mbps,6367 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,71 ms,460 Mbps,58982 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,80 ms,275 Mbps,35225 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,118 ms,44 Mbps,5712 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,115 ms,206 Mbps,26419 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,77 ms,42 Mbps,5469 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,133 ms,204 Mbps,26214 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,110 ms,248 Mbps,31846 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,163 ms,112 Mbps,14438 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,156 ms,120 Mbps,15360 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,155 ms,37 Mbps,4805 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,130 ms,42 Mbps,5392 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,126 ms,36 Mbps,4638 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,173 ms,105 Mbps,13516 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,163 ms,135 Mbps,17305 kB/s
132.226.134.15,443,98.98.156.26,DE,Frankfurt,隧道,169 ms,104 Mbps,13312 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,166 ms,36 Mbps,4631 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,182 ms,163 Mbps,20889 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,159 ms,44 Mbps,5660 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,179 ms,3 Mbps,460 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,159 ms,44 Mbps,5707 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,141 ms,48 Mbps,6225 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,168 ms,159 Mbps,20377 kB/s
193.123.37.219,443,2a0b:21c0:100a:1b3:0:3c70:56bc:ed13,DE,Frankfurt,隧道,170 ms,114 Mbps,14643 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,157 ms,7 Mbps,1021 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,169 ms,44 Mbps,5730 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,162 ms,45 Mbps,5812 kB/s
130.162.144.191,443,2a09:bac5:4732:155::22:13b,KR,Seoul,隧道,150 ms,27 Mbps,3509 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,199 ms,42 Mbps,5479 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,213 ms,11 Mbps,1412 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,150 ms,36 Mbps,4650 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,220 ms,67 Mbps,8620 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,168 ms,3 Mbps,442 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,174 ms,44 Mbps,5649 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,90 ms,284 Mbps,36352 kB/s
193.123.80.245,443,193.123.80.245,AE,Frankfurt,中转,279 ms,15 Mbps,2009 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,393 ms,0 Mbps,11 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,30 ms,216 Mbps,27648 kB/s
47.57.233.126,443,47.254.17.16,US,San Jose,隧道,151 ms,2 Mbps,307 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,1156 ms,2 Mbps,326 kB/s
