中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Chicago,中转,29 ms,294 Mbps,37683 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,13 ms,708 Mbps,90624 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,16 ms,52 Mbps,6725 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,63 ms,303 Mbps,38809 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,67 ms,275 Mbps,35225 kB/s
35.230.79.26,443,35.212.151.84,US,Seattle,隧道,78 ms,205 Mbps,26316 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,79 ms,225 Mbps,28876 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,105 ms,238 Mbps,30515 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,65 ms,326 Mbps,41779 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,67 ms,53 Mbps,6882 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,103 ms,267 Mbps,34201 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,92 ms,312 Mbps,40038 kB/s
150.230.113.116,443,98.98.156.30,DE,Frankfurt,隧道,101 ms,228 Mbps,29184 kB/s
35.197.23.75,443,35.212.151.84,US,Seattle,隧道,87 ms,349 Mbps,44748 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,103 ms,46 Mbps,5934 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,90 ms,243 Mbps,31129 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,98 ms,244 Mbps,31232 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,91 ms,14 Mbps,1895 kB/s
34.82.76.253,443,34.127.98.139,US,Seattle,隧道,80 ms,328 Mbps,42086 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,104 ms,233 Mbps,29900 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,95 ms,44 Mbps,5724 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,98 ms,42 Mbps,5487 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,22 ms,84 Mbps,10752 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,171 ms,118 Mbps,15155 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,98 ms,47 Mbps,6132 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,208 ms,79 Mbps,10137 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,87 ms,208 Mbps,26624 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,98 ms,0 Mbps,48 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,105 ms,34 Mbps,4424 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,175 ms,144 Mbps,18534 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,172 ms,162 Mbps,20787 kB/s
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,213 ms,36 Mbps,4621 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,105 ms,48 Mbps,6168 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,155 ms,41 Mbps,5317 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,193 ms,86 Mbps,11059 kB/s
130.162.144.191,443,2a09:bac5:4731:1482::20b:a3,KR,Seoul,隧道,231 ms,35 Mbps,4582 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,166 ms,32 Mbps,4220 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,256 ms,2 Mbps,287 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,219 ms,6 Mbps,877 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,188 ms,22 Mbps,2830 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,225 ms,84 Mbps,10854 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,229 ms,62 Mbps,8028 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,Seattle,隧道,230 ms,49 Mbps,6278 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,221 ms,33 Mbps,4351 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,234 ms,63 Mbps,8089 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,190 ms,38 Mbps,4990 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,232 ms,3 Mbps,482 kB/s
152.70.71.23,443,152.70.71.23,IN,Marseille,中转,233 ms,30 Mbps,3911 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,247 ms,34 Mbps,4354 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,207 ms,1 Mbps,142 kB/s
193.123.80.245,443,193.123.80.245,AE,Marseille,中转,211 ms,34 Mbps,4369 kB/s
47.57.233.126,443,47.88.21.157,US,San Jose,隧道,207 ms,0 Mbps,73 kB/s
