中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,28 ms,444 Mbps,56832 kB/s
35.197.23.75,443,35.212.227.11,US,Seattle,隧道,23 ms,904 Mbps,115712 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,37 ms,372 Mbps,47616 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,14 ms,880 Mbps,112640 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,13 ms,665 Mbps,85196 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,12 ms,1552 Mbps,198656 kB/s
35.230.79.26,443,35.212.227.11,US,Seattle,隧道,31 ms,840 Mbps,107520 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,25 ms,24 Mbps,3095 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,31 ms,690 Mbps,88371 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,72 ms,50 Mbps,6494 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,26 ms,611 Mbps,78233 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,20 ms,429 Mbps,54988 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,95 ms,317 Mbps,40652 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,158 ms,134 Mbps,17203 kB/s
158.180.92.59,443,158.180.92.59,KR,Seoul,中转,131 ms,144 Mbps,18534 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,66 ms,252 Mbps,32256 kB/s
194.36.24.34,443,2a0f:5707:fa21::1,US,San Jose,隧道,11 ms,1136 Mbps,145408 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,59 ms,373 Mbps,47820 kB/s
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,133 ms,48 Mbps,6216 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,90 ms,43 Mbps,5515 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,81 ms,42 Mbps,5410 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,184 ms,31 Mbps,3971 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:115,KR,Seoul,隧道,147 ms,147 Mbps,18841 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,78 ms,1 Mbps,130 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,115 ms,223 Mbps,28569 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,143 ms,40 Mbps,5183 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,78 ms,37 Mbps,4767 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,133 ms,44 Mbps,5681 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,173 ms,135 Mbps,17305 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,137 ms,140 Mbps,18022 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,115 ms,45 Mbps,5872 kB/s
130.162.144.191,443,2a09:bac5:4756:155::22:13b,KR,Seoul,隧道,147 ms,40 Mbps,5148 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,171 ms,117 Mbps,15052 kB/s
144.24.65.251,443,144.24.65.251,KR,Seoul,中转,144 ms,42 Mbps,5415 kB/s
146.56.146.67,443,146.56.146.67,KR,Seoul,中转,165 ms,128 Mbps,16486 kB/s
47.90.141.204,443,91.149.239.122,US,Los Angeles,隧道,93 ms,32 Mbps,4122 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,4 ms,912 Mbps,116736 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,156 ms,18 Mbps,2392 kB/s
144.22.252.124,443,144.22.252.124,BR,S
