中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Chicago,中转,37 ms,316 Mbps,40550 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,80 ms,47 Mbps,6045 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,90 ms,285 Mbps,36556 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,19 ms,912 Mbps,116736 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,1 ms,62 Mbps,8025 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,2 ms,83 Mbps,10649 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,81 ms,298 Mbps,38195 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,71 ms,240 Mbps,30822 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,97 ms,228 Mbps,29184 kB/s
35.230.79.26,443,35.212.182.118,US,Seattle,隧道,73 ms,351 Mbps,44953 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,76 ms,270 Mbps,34611 kB/s
129.146.46.164,443,129.146.46.164,,Los Angeles,中转,0 ms,260 Mbps,33280 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,69 ms,291 Mbps,37273 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,90 ms,162 Mbps,20787 kB/s
34.82.76.253,443,34.127.98.139,US,Seattle,隧道,86 ms,292 Mbps,37376 kB/s
35.197.23.75,443,35.212.182.118,US,Seattle,隧道,74 ms,343 Mbps,43929 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,66 ms,282 Mbps,36147 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,96 ms,46 Mbps,5927 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,92 ms,261 Mbps,33484 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,81 ms,46 Mbps,5908 kB/s
130.61.124.127,443,130.61.124.127,DE,Zurich,中转,93 ms,50 Mbps,6482 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,96 ms,252 Mbps,32358 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,96 ms,36 Mbps,4718 kB/s
193.123.38.223,443,98.98.156.26,DE,Frankfurt,隧道,155 ms,245 Mbps,31436 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,84 ms,47 Mbps,6125 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,162 ms,122 Mbps,15667 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,183 ms,121 Mbps,15564 kB/s
158.101.212.88,443,2a0b:21c0:1007:ca:0:7613:2e6b:8e09,DE,Frankfurt,隧道,146 ms,272 Mbps,34918 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,180 ms,41 Mbps,5282 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,239 ms,2 Mbps,310 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,213 ms,7 Mbps,928 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,206 ms,77 Mbps,9932 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,172 ms,35 Mbps,4565 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,215 ms,38 Mbps,4867 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,200 ms,102 Mbps,13107 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,219 ms,101 Mbps,13004 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,206 ms,76 Mbps,9773 kB/s
130.162.144.191,443,2a09:bac5:4730:1482::20b:19,KR,Seoul,隧道,206 ms,30 Mbps,3851 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,109 ms,0 Mbps,26 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,233 ms,34 Mbps,4385 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,234 ms,53 Mbps,6798 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,231 ms,3 Mbps,405 kB/s
47.57.233.126,443,47.88.21.157,US,San Jose,隧道,232 ms,0 Mbps,38 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,211 ms,30 Mbps,3965 kB/s
193.123.80.245,443,193.123.80.245,AE,Marseille,中转,211 ms,35 Mbps,4573 kB/s
