中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,104.28.205.110,US,Los Angeles,隧道,50 ms,48 Mbps,6144 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,62 ms,366 Mbps,46899 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,49 ms,437 Mbps,56012 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,14 ms,992 Mbps,126976 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,76 ms,428 Mbps,54784 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,51 ms,396 Mbps,50790 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,102 ms,176 Mbps,22528 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,83 ms,5 Mbps,709 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,39 ms,60 Mbps,7771 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,57 ms,360 Mbps,46080 kB/s
47.88.24.237,443,47.88.24.237,US,San Jose,中转,46 ms,7 Mbps,1004 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,114 ms,171 Mbps,21913 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,122 ms,416 Mbps,53350 kB/s
141.147.62.76,443,98.98.156.18,DE,Frankfurt,隧道,111 ms,174 Mbps,22323 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,109 ms,178 Mbps,22835 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,49 ms,471 Mbps,60313 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,50 ms,10 Mbps,1385 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,56 ms,23 Mbps,3028 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,111 ms,182 Mbps,23347 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,52 ms,437 Mbps,56012 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,16 ms,61 Mbps,7922 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,98 ms,220 Mbps,28160 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,122 ms,218 Mbps,27955 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,56 ms,432 Mbps,55398 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,89 ms,1 Mbps,217 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,54 ms,452 Mbps,57856 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,111 ms,188 Mbps,24064 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,34 ms,671 Mbps,85913 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,59 ms,203 Mbps,26009 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,57 ms,420 Mbps,53760 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,52 ms,48 Mbps,6235 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,109 ms,177 Mbps,22732 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,101 ms,42 Mbps,5445 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,101 ms,41 Mbps,5333 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,101 ms,203 Mbps,26009 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,166 ms,107 Mbps,13721 kB/s
