中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,113 ms,44 Mbps,5726 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,35 ms,52 Mbps,6718 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,114 ms,159 Mbps,20377 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,34 ms,2 Mbps,309 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,17 ms,472 Mbps,60518 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,21 ms,71 Mbps,9120 kB/s
35.230.79.26,443,35.212.227.11,US,Seattle,隧道,74 ms,346 Mbps,44339 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,42 ms,710 Mbps,90931 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,85 ms,299 Mbps,38297 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,108 ms,274 Mbps,35123 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,6 ms,66 Mbps,8467 kB/s
129.146.7.98,443,2a09:bac1:76a0:e18::26b:61,US,56 Mbps,7190 kB/s
47.90.141.204,443,91.149.239.206,US,Los Angeles,隧道,6 ms,7 Mbps,1018 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,91 ms,237 Mbps,30412 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,86 ms,112 Mbps,14438 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,87 ms,44 Mbps,5757 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,88 ms,247 Mbps,31641 kB/s
35.197.23.75,443,35.212.227.11,US,Seattle,隧道,80 ms,365 Mbps,46796 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,94 ms,236 Mbps,30310 kB/s
141.144.207.214,443,2a0b:21c0:100a:1b1:0:c12d:fe95:4777,DE,Frankfurt,隧道,104 ms,212 Mbps,27238 kB/s
34.82.76.253,443,34.83.158.48,US,Seattle,隧道,79 ms,273 Mbps,35020 kB/s
158.101.192.178,443,23.236.112.222,DE,Frankfurt,隧道,108 ms,115 Mbps,14745 kB/s
