中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,30 ms,348 Mbps,44646 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,54 ms,412 Mbps,52838 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,26 ms,1544 Mbps,197632 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,47 ms,660 Mbps,84480 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,23 ms,9 Mbps,1275 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,25 ms,880 Mbps,112640 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,60 ms,331 Mbps,42393 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,47 ms,75 Mbps,9683 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,36 ms,1792 Mbps,229376 kB/s
192.9.140.130,443,2603:c024:c00b:bd20:7ce:8c7:4f8:863d,US,San Jose,隧道,136 ms,1576 Mbps,201728 kB/s
192.9.138.241,443,192.9.138.241,1568 Mbps,200704 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,25 ms,840 Mbps,107520 kB/s
129.146.7.98,443,2a09:bac1:76e0:e18::c:3a1,US,Los Angeles,隧道,39 ms,96 Mbps,12390 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,133 ms,196 Mbps,25088 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,115 ms,880 Mbps,112640 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,11 ms,691 Mbps,88473 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,45 ms,211 Mbps,27033 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,157 ms,341 Mbps,43724 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,145 ms,118 Mbps,15155 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,72 ms,27 Mbps,3547 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,159 ms,89 Mbps,11468 kB/s
192.9.229.185,443,192.9.229.185,US,San Jose,中转,11 ms,1360 Mbps,174080 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,142 ms,139 Mbps,17817 kB/s
144.24.73.232,443,144.24.73.232,KR,Seoul,中转,129 ms,40 Mbps,5157 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,67 ms,44 Mbps,5758 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,69 ms,207 Mbps,26521 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,70 ms,164 Mbps,21094 kB/s
