中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,72 ms,392 Mbps,50176 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,13 ms,21 Mbps,2713 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,7 ms,88 Mbps,11264 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,18 ms,832 Mbps,106496 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,31 ms,607 Mbps,77721 kB/s
129.146.46.164,443,129.146.46.164,US,276 Mbps,35328 kB/s
35.230.79.26,443,35.212.145.57,US,Seattle,隧道,74 ms,280 Mbps,35840 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,87 ms,218 Mbps,27955 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,83 ms,43 Mbps,5596 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,92 ms,248 Mbps,31846 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,87 ms,269 Mbps,34508 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,85 ms,263 Mbps,33689 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,70 ms,310 Mbps,39731 kB/s
35.197.23.75,443,35.212.145.57,US,Seattle,隧道,79 ms,380 Mbps,48742 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,103 ms,276 Mbps,35430 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,86 ms,39 Mbps,5088 kB/s
158.101.217.62,443,2606:f240:f00:83a7:0:a6b2:10fe:568a,US,Frankfurt,隧道,101 ms,230 Mbps,29491 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,93 ms,213 Mbps,27340 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,87 ms,46 Mbps,5940 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,75 ms,222 Mbps,28467 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,89 ms,43 Mbps,5507 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,101 ms,42 Mbps,5430 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,94 ms,6 Mbps,855 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,93 ms,298 Mbps,38195 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,104 ms,45 Mbps,5770 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,175 ms,135 Mbps,17305 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,204 ms,121 Mbps,15564 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,86 ms,1 Mbps,169 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,161 ms,152 Mbps,19456 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,221 ms,85 Mbps,10956 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,190 ms,73 Mbps,9424 kB/s
130.162.144.191,443,2a09:bac5:4737:155::22:12b,KR,Seoul,隧道,218 ms,35 Mbps,4556 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,244 ms,2 Mbps,304 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,211 ms,104 Mbps,13312 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,225 ms,37 Mbps,4756 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,246 ms,38 Mbps,4955 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,243 ms,36 Mbps,4728 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,225 ms,88 Mbps,11264 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,234 ms,12 Mbps,1600 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,227 ms,36 Mbps,4636 kB/s
8.219.62.94,443,47.245.114.12,SG,Singapore,隧道,264 ms,36 Mbps,4639 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,223 ms,3 Mbps,500 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,Seattle,隧道,227 ms,51 Mbps,6595 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,199 ms,1 Mbps,198 kB/s
193.123.80.245,443,193.123.80.245,AE,Marseille,中转,217 ms,34 Mbps,4437 kB/s
47.57.233.126,443,47.89.252.205,US,San Jose,隧道,214 ms,1 Mbps,151 kB/s
