中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,27 ms,460 Mbps,58880 kB/s
35.230.79.26,443,35.212.227.11,US,Seattle,隧道,76 ms,388 Mbps,49766 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,31 ms,605 Mbps,77516 kB/s
35.197.23.75,443,35.212.227.11,US,Seattle,隧道,78 ms,399 Mbps,51097 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,40 ms,576 Mbps,73830 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,29 ms,20 Mbps,2639 kB/s
129.146.7.98,443,2a09:bac5:60ed:1173::1bd:f8,US,Los Angeles,隧道,64 ms,84 Mbps,10854 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,7 ms,3 Mbps,395 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,95 ms,150 Mbps,19251 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,71 ms,354 Mbps,45363 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,91 ms,249 Mbps,31948 kB/s
34.82.76.253,443,34.83.158.48,US,Seattle,隧道,99 ms,328 Mbps,41984 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,17 ms,15 Mbps,1941 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,100 ms,30 Mbps,3946 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,115 ms,402 Mbps,51507 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,71 ms,308 Mbps,39526 kB/s
152.70.61.187,443,2a0b:21c0:1007:1c7:0:3ab:7a32:8833,DE,Frankfurt,隧道,89 ms,193 Mbps,24780 kB/s
130.61.23.77,443,130.61.23.77,,Frankfurt,中转,0 ms,244 Mbps,31334 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,78 ms,19 Mbps,2545 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,100 ms,5 Mbps,730 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,91 ms,204 Mbps,26214 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,6 ms,168 Mbps,21606 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,82 ms,41 Mbps,5358 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,2 ms,49 Mbps,6337 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,86 ms,19 Mbps,2469 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,106 ms,42 Mbps,5478 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,91 ms,316 Mbps,40550 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,103 ms,264 Mbps,33792 kB/s
141.148.230.93,443,98.98.166.178,US,Frankfurt,隧道,98 ms,254 Mbps,32563 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,98 ms,248 Mbps,31744 kB/s
144.24.252.15,443,144.24.252.15,CH,Zurich,中转,110 ms,50 Mbps,6450 kB/s
144.22.252.124,443,144.22.252.124,BR,S
