中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.23.254.51,443,198.23.254.51,US,San Jose,中转,44 ms,364 Mbps,46592 kB/s
35.230.79.26,443,35.212.151.84,US,Seattle,隧道,53 ms,484 Mbps,62054 kB/s
34.82.76.253,443,34.127.98.139,US,Seattle,隧道,62 ms,327 Mbps,41881 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,52 ms,609 Mbps,78028 kB/s
129.146.7.98,443,2a09:bac5:60eb:78::c:39b,US,Los Angeles,隧道,48 ms,80 Mbps,10240 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,48 ms,327 Mbps,41881 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,39 ms,576 Mbps,73830 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,43 ms,56 Mbps,7252 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,43 ms,562 Mbps,71987 kB/s
35.197.23.75,443,35.212.151.84,US,Seattle,隧道,52 ms,388 Mbps,49664 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,33 ms,584 Mbps,74854 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,39 ms,53 Mbps,6899 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,37 ms,555 Mbps,71065 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,122 ms,158 Mbps,20275 kB/s
193.123.61.156,443,2a0b:21c0:1007:1ca:0:e1d9:b30:55c0,DE,Frankfurt,隧道,132 ms,175 Mbps,22425 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,70 ms,372 Mbps,47718 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,40 ms,614 Mbps,78643 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,124 ms,216 Mbps,27750 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,132 ms,178 Mbps,22835 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,131 ms,181 Mbps,23244 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,120 ms,46 Mbps,6008 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,116 ms,48 Mbps,6162 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:114,KR,Seoul,隧道,172 ms,108 Mbps,13824 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,135 ms,225 Mbps,28876 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,132 ms,166 Mbps,21299 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,194 ms,12 Mbps,1581 kB/s
