中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,140 ms,129 Mbps,16588 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,27 ms,271 Mbps,34713 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,75 ms,253 Mbps,32460 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,76 ms,324 Mbps,41472 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,165 ms,36 Mbps,4668 kB/s
146.56.43.53,443,146.56.43.53,KR,Seoul,中转,133 ms,140 Mbps,18022 kB/s
140.238.23.148,443,2a09:bac5:4750:1a14::299:4f,KR,Seoul,隧道,130 ms,12 Mbps,1574 kB/s
47.90.141.204,443,91.149.239.198,US,Los Angeles,隧道,79 ms,21 Mbps,2773 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,150 ms,37 Mbps,4820 kB/s
146.56.161.229,443,146.56.161.229,KR,Seoul,中转,133 ms,120 Mbps,15360 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,163 ms,92 Mbps,11878 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,161 ms,46 Mbps,5900 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,147 ms,120 Mbps,15360 kB/s
146.56.153.6,443,146.56.153.6,KR,Seoul,中转,133 ms,22 Mbps,2903 kB/s
141.147.72.109,443,2606:f240:f00:eaf1:0:3e48:6a47:424d,US,Paris,隧道,244 ms,68 Mbps,8765 kB/s
130.61.222.184,443,130.61.222.184,DE,Frankfurt,中转,158 ms,92 Mbps,11776 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,156 ms,67 Mbps,8586 kB/s
150.230.196.248,443,150.230.196.248,JP,Tokyo,中转,160 ms,34 Mbps,4459 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,130 ms,120 Mbps,15462 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,130 ms,126 Mbps,16179 kB/s
138.2.66.92,443,138.2.66.92,SG,Singapore,中转,169 ms,82 Mbps,10547 kB/s
47.89.182.61,443,47.251.149.52,US,San Jose,隧道,67 ms,3 Mbps,426 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,156 ms,43 Mbps,5582 kB/s
132.145.80.224,443,132.145.80.224,KR,Seoul,中转,130 ms,140 Mbps,18022 kB/s
152.70.88.98,443,2a09:bac1:3f00:90::22:107,KR,Seoul,隧道,164 ms,40 Mbps,5165 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,167 ms,36 Mbps,4716 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,158 ms,92 Mbps,11776 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,130 ms,138 Mbps,17715 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,156 ms,113 Mbps,14540 kB/s
152.70.97.78,443,152.70.97.78,JP,Tokyo,中转,161 ms,41 Mbps,5257 kB/s
138.2.51.87,443,138.2.51.87,JP,Osaka,中转,163 ms,33 Mbps,4327 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,141 ms,120 Mbps,15462 kB/s
130.162.228.90,443,130.162.228.90,DE,Frankfurt,中转,254 ms,39 Mbps,5028 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,151 ms,109 Mbps,14028 kB/s
152.70.232.151,443,152.70.232.151,KR,Seoul,中转,131 ms,44 Mbps,5697 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,170 ms,3 Mbps,418 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,157 ms,96 Mbps,12288 kB/s
152.67.65.201,443,152.67.65.201,CH,Zurich,中转,170 ms,21 Mbps,2739 kB/s
130.162.60.13,443,2a0b:21c0:1007:c8:0:3fc3:5434:ad29,DE,Frankfurt,隧道,254 ms,113 Mbps,14540 kB/s
141.147.147.180,443,141.147.147.180,JP,Osaka,中转,165 ms,43 Mbps,5549 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,184 ms,82 Mbps,10547 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,150 ms,39 Mbps,5013 kB/s
129.154.59.99,443,129.154.59.99,KR,Seoul,中转,134 ms,37 Mbps,4789 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,164 ms,38 Mbps,4919 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,153 ms,106 Mbps,13619 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,156 ms,111 Mbps,14233 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,175 ms,112 Mbps,14438 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,251 ms,3 Mbps,388 kB/s
193.122.14.203,443,2606:f240:f00:46c4:0:b7e9:d683:ece1,US,Frankfurt,隧道,157 ms,73 Mbps,9378 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,303 ms,63 Mbps,8085 kB/s
140.83.61.244,443,140.83.61.244,JP,Osaka,中转,203 ms,39 Mbps,4996 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,151 ms,106 Mbps,13619 kB/s
143.47.247.228,443,2a0b:21c0:1007:1c7:0:5857:9709:2874,DE,Hamburg,隧道,154 ms,108 Mbps,13824 kB/s
140.238.212.95,443,140.238.212.95,CH,Milan,中转,168 ms,6 Mbps,781 kB/s
158.178.238.239,443,104.28.222.43,SG,Singapore,隧道,170 ms,36 Mbps,4656 kB/s
8.208.115.133,443,47.251.149.48,US,San Jose,隧道,149 ms,2 Mbps,267 kB/s
146.56.179.91,443,146.56.179.91,KR,Seoul,中转,133 ms,0 Mbps,63 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,214 ms,30 Mbps,3899 kB/s
47.243.236.86,443,47.243.236.86,HK,Hong Kong,中转,152 ms,0 Mbps,6 kB/s
168.138.165.174,443,168.138.165.174,SG,Tokyo,中转,201 ms,1 Mbps,227 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,1038 ms,20 Mbps,2638 kB/s
