中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,83 ms,336 Mbps,43110 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,127 ms,12 Mbps,1629 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,12 ms,196 Mbps,25088 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,16 ms,7 Mbps,933 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,35 ms,588 Mbps,75366 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,76 ms,380 Mbps,48640 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,90 ms,45 Mbps,5765 kB/s
35.230.79.26,443,35.212.251.233,US,Seattle,隧道,85 ms,303 Mbps,38809 kB/s
47.90.141.204,443,91.149.239.122,US,Los Angeles,隧道,34 ms,21 Mbps,2754 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,34 ms,587 Mbps,75161 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,117 ms,250 Mbps,32051 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,76 ms,4 Mbps,525 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,95 ms,51 Mbps,6632 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,32 ms,480 Mbps,61440 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,72 ms,225 Mbps,28876 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,90 ms,32 Mbps,4132 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,73 ms,7 Mbps,986 kB/s
141.144.197.5,443,2a0b:21c0:1007:c8:0:2fdf:8c28:7dc7,DE,Frankfurt,隧道,109 ms,123 Mbps,15769 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,86 ms,287 Mbps,36761 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,93 ms,263 Mbps,33689 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,87 ms,47 Mbps,6130 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,92 ms,49 Mbps,6374 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,71 ms,402 Mbps,51507 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,128 ms,248 Mbps,31846 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,71 ms,216 Mbps,27648 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,50 ms,72 Mbps,9268 kB/s
141.147.104.2,443,2a0b:21c0:100a:1f9:0:4da7:105c:8a1b,DE,Frankfurt,隧道,115 ms,104 Mbps,13414 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,116 ms,74 Mbps,9490 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,141 ms,112 Mbps,14336 kB/s
47.253.161.22,443,47.253.161.22,US,Ashburn,中转,35 ms,0 Mbps,50 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,114 ms,227 Mbps,29081 kB/s
129.153.116.130,443,129.153.116.130,US,Los Angeles,中转,93 ms,51 Mbps,6562 kB/s
130.162.178.124,443,2a0b:21c0:1007:1c9:0:bf41:60ac:17a2,DE,Frankfurt,隧道,105 ms,128 Mbps,16486 kB/s
35.197.23.75,443,35.212.251.233,US,Seattle,隧道,76 ms,341 Mbps,43724 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,129 ms,164 Mbps,20992 kB/s
141.144.207.131,443,2a0b:21c0:1007:ca:0:9aa2:779:d172,DE,Frankfurt,隧道,104 ms,266 Mbps,34099 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,63 ms,493 Mbps,63180 kB/s
