中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,14 ms,60 Mbps,7792 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,18 ms,416 Mbps,53350 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,30 ms,484 Mbps,61952 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,20 ms,541 Mbps,69324 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,74 ms,282 Mbps,36147 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,69 ms,229 Mbps,29388 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,65 ms,295 Mbps,37785 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,67 ms,46 Mbps,5922 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,92 ms,223 Mbps,28569 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,93 ms,200 Mbps,25702 kB/s
35.197.23.75,443,35.197.116.110,US,Seattle,隧道,65 ms,309 Mbps,39628 kB/s
35.230.79.26,443,35.197.116.110,US,Seattle,隧道,65 ms,243 Mbps,31129 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,98 ms,155 Mbps,19865 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,65 ms,328 Mbps,42086 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,82 ms,299 Mbps,38297 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,90 ms,204 Mbps,26214 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,77 ms,252 Mbps,32256 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,89 ms,45 Mbps,5836 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,90 ms,121 Mbps,15564 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,92 ms,246 Mbps,31539 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,91 ms,235 Mbps,30105 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,161 ms,87 Mbps,11161 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,191 ms,69 Mbps,8894 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,194 ms,104 Mbps,13312 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,187 ms,58 Mbps,7490 kB/s
158.101.148.105,443,158.101.148.105,JP,Tokyo,中转,222 ms,38 Mbps,4957 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,208 ms,74 Mbps,9519 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,225 ms,2 Mbps,312 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,211 ms,1 Mbps,232 kB/s
