中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
47.253.192.14,443,47.253.192.14,US,Ashburn,中转,5 ms,593 Mbps,75980 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,9 ms,84 Mbps,10752 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,25 ms,570 Mbps,73011 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,46 ms,700 Mbps,89600 kB/s
35.230.79.26,443,35.212.251.233,US,Seattle,隧道,78 ms,364 Mbps,46592 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,85 ms,414 Mbps,53043 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,288 Mbps,36864 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,76 ms,456 Mbps,58368 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,110 ms,245 Mbps,31436 kB/s
144.24.53.45,443,144.24.53.45,US,Los Angeles,中转,84 ms,48 Mbps,6227 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,108 ms,232 Mbps,29696 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,19 ms,596 Mbps,76288 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,91 ms,47 Mbps,6044 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,95 ms,212 Mbps,27238 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,93 ms,278 Mbps,35635 kB/s
130.162.190.168,443,2606:f240:f00:5a42:0:3d6:4e77:c000,US,Frankfurt,隧道,96 ms,140 Mbps,17920 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,61 ms,45 Mbps,5760 kB/s
158.101.210.88,443,209.177.81.218,DE,Frankfurt,隧道,98 ms,222 Mbps,28467 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,34 ms,33 Mbps,4277 kB/s
35.197.23.75,443,35.212.251.233,US,Seattle,隧道,76 ms,385 Mbps,49356 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,84 ms,1 Mbps,161 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,86 ms,19 Mbps,2543 kB/s
141.147.69.55,443,2a0b:21c0:1007:c9:0:f0da:9aa8:2c6f,DE,Frankfurt,隧道,98 ms,207 Mbps,26521 kB/s
141.148.226.100,443,2a0b:21c0:100a:1fa:0:773e:25f1:7990,DE,Frankfurt,隧道,101 ms,231 Mbps,29593 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,85 ms,256 Mbps,32768 kB/s
129.146.60.210,443,129.146.60.210,US,Los Angeles,中转,62 ms,314 Mbps,40243 kB/s
141.148.243.175,443,98.98.166.198,US,Frankfurt,隧道,102 ms,224 Mbps,28672 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,108 ms,282 Mbps,36147 kB/s
132.145.246.210,443,2606:f240:f00:a683:0:be05:b044:5e66,US,Frankfurt,隧道,106 ms,240 Mbps,30822 kB/s
47.90.141.204,443,91.149.239.252,US,Los Angeles,隧道,4 ms,34 Mbps,4400 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,187 ms,104 Mbps,13414 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,28 ms,67 Mbps,8616 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,90 ms,44 Mbps,5640 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,88 ms,47 Mbps,6020 kB/s
141.148.229.232,443,2a0b:21c0:1007:1c9:0:573e:e79a:f3a8,DE,Frankfurt,隧道,89 ms,145 Mbps,18636 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,98 ms,327 Mbps,41881 kB/s
168.138.149.17,443,168.138.149.17,BR,S
