中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Chicago,中转,41 ms,484 Mbps,62054 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,3 ms,53 Mbps,6817 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,71 ms,355 Mbps,45465 kB/s
129.146.7.98,443,2a09:bac1:7680:e18::26b:a0,US,Los Angeles,隧道,67 ms,54 Mbps,6932 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,69 ms,254 Mbps,32563 kB/s
129.146.46.164,443,129.146.46.164,US,291 Mbps,37273 kB/s
35.197.23.75,443,35.212.145.57,US,Seattle,隧道,69 ms,268 Mbps,34406 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,9 ms,824 Mbps,105472 kB/s
35.230.79.26,443,35.212.145.57,US,Seattle,隧道,68 ms,417 Mbps,53452 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,70 ms,342 Mbps,43827 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,80 ms,51 Mbps,6542 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,97 ms,333 Mbps,42700 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,84 ms,254 Mbps,32563 kB/s
193.123.38.223,443,2a0b:21c0:100a:1f9:0:abf3:dba1:7c6d,DE,Frankfurt,隧道,92 ms,246 Mbps,31539 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,99 ms,253 Mbps,32460 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,85 ms,240 Mbps,30822 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,90 ms,293 Mbps,37580 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,90 ms,30 Mbps,3960 kB/s
129.159.84.71,443,129.159.84.71,US,Newark,中转,60 ms,0 Mbps,56 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,94 ms,216 Mbps,27750 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,113 ms,43 Mbps,5603 kB/s
158.101.217.62,443,2606:f240:f00:83a7:0:a6b2:10fe:568a,US,Frankfurt,隧道,103 ms,217 Mbps,27852 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,14 ms,102 Mbps,13107 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,81 ms,220 Mbps,28160 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,174 ms,100 Mbps,12902 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,167 ms,15 Mbps,1980 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,204 ms,90 Mbps,11571 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,224 ms,94 Mbps,12083 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,94 ms,44 Mbps,5657 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,109 ms,44 Mbps,5638 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,209 ms,28 Mbps,3636 kB/s
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,211 ms,38 Mbps,4976 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,226 ms,87 Mbps,11161 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,207 ms,22 Mbps,2840 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,232 ms,63 Mbps,8105 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,251 ms,2 Mbps,300 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,200 ms,151 Mbps,19353 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,228 ms,34 Mbps,4360 kB/s
130.162.144.191,443,2a09:bac5:4734:1482::20b:5e,KR,Seoul,隧道,209 ms,32 Mbps,4158 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,219 ms,34 Mbps,4362 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,226 ms,2 Mbps,284 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,209 ms,69 Mbps,8957 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,228 ms,30 Mbps,3905 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,124 ms,38 Mbps,4878 kB/s
47.57.233.126,443,47.89.252.205,US,San Jose,隧道,218 ms,1 Mbps,148 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,202 ms,88 Mbps,11366 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,251 ms,32 Mbps,4096 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,234 ms,3 Mbps,466 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,Seattle,隧道,244 ms,51 Mbps,6586 kB/s
193.123.80.245,443,193.123.80.245,AE,Frankfurt,中转,207 ms,33 Mbps,4280 kB/s
