中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,7 ms,737 Mbps,94412 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,74 ms,202 Mbps,25907 kB/s
35.197.23.75,443,35.212.229.69,US,Seattle,隧道,73 ms,261 Mbps,33484 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,21 ms,516 Mbps,66150 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,15 ms,95 Mbps,12185 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,67 ms,313 Mbps,40140 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,7 ms,50 Mbps,6488 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,32 ms,5 Mbps,727 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,58 ms,353 Mbps,45260 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,317 Mbps,40652 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,92 ms,258 Mbps,33075 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,90 ms,43 Mbps,5531 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,93 ms,257 Mbps,32972 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,96 ms,240 Mbps,30720 kB/s
34.82.76.253,443,34.168.86.105,US,Seattle,隧道,71 ms,357 Mbps,45772 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,90 ms,49 Mbps,6399 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,87 ms,46 Mbps,5947 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,75 ms,252 Mbps,32256 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,58 ms,366 Mbps,46899 kB/s
35.230.79.26,443,35.212.229.69,US,Seattle,隧道,75 ms,315 Mbps,40345 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,113 ms,43 Mbps,5609 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,73 ms,264 Mbps,33894 kB/s
144.21.35.132,443,2a0b:21c0:1007:1ca:0:f486:bc08:2a15,DE,Frankfurt,隧道,109 ms,265 Mbps,33996 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,97 ms,324 Mbps,41574 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,97 ms,44 Mbps,5677 kB/s
158.101.221.74,443,2a0b:21c0:100a:1f9:0:653f:a585:1d7f,DE,Frankfurt,隧道,96 ms,148 Mbps,19046 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,94 ms,47 Mbps,6040 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,105 ms,38 Mbps,4896 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,104 ms,194 Mbps,24883 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,164 ms,135 Mbps,17305 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,89 ms,29 Mbps,3767 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,193 ms,101 Mbps,13004 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,174 ms,108 Mbps,13824 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,203 ms,93 Mbps,11980 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,238 ms,2 Mbps,352 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,217 ms,80 Mbps,10342 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,208 ms,90 Mbps,11571 kB/s
130.162.144.191,443,2a09:bac1:3f60::299:10,KR,Seoul,隧道,216 ms,34 Mbps,4460 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,207 ms,39 Mbps,5048 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,209 ms,26 Mbps,3338 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,225 ms,38 Mbps,4936 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,255 ms,33 Mbps,4292 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,241 ms,26 Mbps,3399 kB/s
158.180.88.31,443,2602:ffe4:407:21d9:0:e381:ae02:ec7d,SG,Singapore,隧道,263 ms,64 Mbps,8268 kB/s
168.138.50.249,443,168.138.50.249,JP,Los Angeles,中转,252 ms,36 Mbps,4623 kB/s
152.70.71.23,443,152.70.71.23,IN,Marseille,中转,232 ms,33 Mbps,4246 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,222 ms,4 Mbps,563 kB/s
47.57.233.126,443,47.89.252.205,US,San Jose,隧道,237 ms,1 Mbps,162 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,Seattle,隧道,273 ms,51 Mbps,6578 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,230 ms,16 Mbps,2140 kB/s
193.123.80.245,443,193.123.80.245,AE,Marseille,中转,207 ms,29 Mbps,3817 kB/s
