中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,13 ms,856 Mbps,109568 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,100 ms,752 Mbps,96358 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,49 ms,379 Mbps,48537 kB/s
129.146.46.164,443,129.146.46.164,159 Mbps,20377 kB/s
35.230.79.26,443,35.233.216.70,US,Seattle,隧道,49 ms,448 Mbps,57344 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,27 ms,420 Mbps,53862 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,42 ms,71 Mbps,9101 kB/s
35.197.23.75,443,35.233.216.70,US,Seattle,隧道,53 ms,448 Mbps,57446 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,98 ms,53 Mbps,6893 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,46 Mbps,5890 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,67 ms,414 Mbps,53043 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,49 ms,415 Mbps,53145 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,62 ms,326 Mbps,41779 kB/s
144.22.252.124,443,144.22.252.124,BR,S
