中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
3.144.191.4,443,3.144.191.4,US,Ashburn,中转,20 ms,633 Mbps,81100 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,81 ms,250 Mbps,32051 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,65 ms,49 Mbps,6358 kB/s
130.61.23.77,443,130.61.23.77,DE,132 Mbps,16896 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,23 ms,376 Mbps,48128 kB/s
34.82.76.253,443,104.198.8.26,US,Seattle,隧道,74 ms,384 Mbps,49254 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,92 ms,265 Mbps,33996 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,34 ms,633 Mbps,81100 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,90 ms,48 Mbps,6261 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,103 ms,248 Mbps,31744 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,77 ms,300 Mbps,38400 kB/s
35.230.79.26,443,35.212.231.200,US,Seattle,隧道,91 ms,371 Mbps,47513 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,85 ms,329 Mbps,42188 kB/s
35.197.23.75,443,35.212.231.200,US,Seattle,隧道,76 ms,376 Mbps,48230 kB/s
47.253.161.22,443,47.253.161.22,US,Ashburn,中转,14 ms,9 Mbps,1188 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,100 ms,236 Mbps,30208 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,100 ms,278 Mbps,35635 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,96 ms,214 Mbps,27443 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,61 ms,348 Mbps,44646 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,79 ms,382 Mbps,48947 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,88 ms,300 Mbps,38400 kB/s
141.148.237.106,443,2606:f240:f00:83a7:0:4ed9:8309:85d6,US,Frankfurt,隧道,88 ms,229 Mbps,29388 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,80 ms,240 Mbps,30822 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,14 ms,101 Mbps,13004 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,19 ms,152 Mbps,19456 kB/s
47.253.129.190,443,47.253.129.190,US,Ashburn,中转,8 ms,654 Mbps,83763 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,118 ms,142 Mbps,18227 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,75 ms,0 Mbps,20 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,81 ms,259 Mbps,33177 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,36 ms,55 Mbps,7132 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,106 ms,32 Mbps,4113 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,225 ms,30 Mbps,3862 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,104 ms,42 Mbps,5502 kB/s
144.24.53.45,443,144.24.53.45,US,Los Angeles,中转,83 ms,8 Mbps,1076 kB/s
141.147.99.216,443,2a0b:21c0:1007:c8:0:8503:ed02:923f,DE,Frankfurt,隧道,131 ms,216 Mbps,27648 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,97 ms,43 Mbps,5516 kB/s
141.147.114.2,443,2a0b:21c0:100a:1b7:0:9a68:e1ff:7b71,DE,Frankfurt,隧道,112 ms,102 Mbps,13107 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,172 ms,115 Mbps,14745 kB/s
141.147.13.17,443,2a0b:21c0:1007:1c7:0:b28a:1271:5589,DE,Frankfurt,隧道,104 ms,228 Mbps,29184 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,120 ms,39 Mbps,5115 kB/s
194.36.24.34,443,2a0f:5707:fa21::1,US,San Jose,隧道,111 ms,416 Mbps,53350 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,189 ms,2 Mbps,329 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,210 ms,103 Mbps,13209 kB/s
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,195 ms,38 Mbps,4966 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,130 ms,74 Mbps,9517 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,221 ms,29 Mbps,3788 kB/s
143.47.232.89,443,2a0b:21c0:100a:1f9:0:d7f5:4521:3061,DE,Frankfurt,隧道,105 ms,120 Mbps,15360 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,109 ms,47 Mbps,6046 kB/s
8.219.115.160,443,47.245.84.175,SG,Singapore,隧道,255 ms,56 Mbps,7199 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,223 ms,4 Mbps,567 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,106 ms,50 Mbps,6410 kB/s
132.145.116.185,443,132.145.116.185,JP,Tokyo,中转,256 ms,34 Mbps,4426 kB/s
152.67.96.55,443,152.67.96.55,AU,Sydney,中转,223 ms,39 Mbps,5056 kB/s
8.219.252.196,443,47.245.84.175,SG,Singapore,隧道,288 ms,28 Mbps,3624 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,269 ms,2 Mbps,309 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,83 ms,44 Mbps,5696 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,232 ms,68 Mbps,8748 kB/s
138.2.107.107,443,138.2.107.107,SG,Singapore,中转,233 ms,82 Mbps,10547 kB/s
8.219.153.88,443,47.245.84.175,SG,Singapore,隧道,252 ms,49 Mbps,6273 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,99 ms,208 Mbps,26726 kB/s
8.219.213.227,443,47.245.84.175,SG,Singapore,隧道,233 ms,56 Mbps,7172 kB/s
141.147.185.63,443,141.147.185.63,JP,Tokyo,中转,252 ms,31 Mbps,4070 kB/s
47.245.85.72,443,8.222.220.238,SG,Singapore,隧道,271 ms,55 Mbps,7070 kB/s
8.219.135.129,443,47.245.84.175,SG,Singapore,隧道,240 ms,34 Mbps,4406 kB/s
8.219.78.53,443,8.219.78.53,SG,Singapore,中转,263 ms,7 Mbps,988 kB/s
141.147.154.214,443,141.147.154.214,JP,Osaka,中转,244 ms,44 Mbps,5663 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,130 ms,47 Mbps,6112 kB/s
130.162.144.191,443,2a09:bac5:4757:155::22:eb,KR,Seoul,隧道,188 ms,40 Mbps,5188 kB/s
47.245.123.73,443,8.222.207.55,SG,Singapore,隧道,269 ms,63 Mbps,8098 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,209 ms,8 Mbps,1084 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:13c,KR,Seoul,隧道,214 ms,83 Mbps,10649 kB/s
141.147.187.233,443,141.147.187.233,JP,Tokyo,中转,254 ms,59 Mbps,7572 kB/s
144.24.73.232,443,144.24.73.232,KR,Seoul,中转,235 ms,43 Mbps,5546 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,205 ms,73 Mbps,9387 kB/s
8.219.61.182,443,8.222.222.65,SG,Singapore,隧道,283 ms,62 Mbps,8029 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,236 ms,83 Mbps,10649 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,233 ms,99 Mbps,12697 kB/s
168.138.184.172,443,168.138.184.172,SG,Singapore,中转,241 ms,62 Mbps,7998 kB/s
8.219.175.127,443,47.245.84.175,SG,Singapore,隧道,287 ms,59 Mbps,7576 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,184 ms,84 Mbps,10854 kB/s
8.219.131.250,443,47.245.125.52,SG,Singapore,隧道,262 ms,58 Mbps,7482 kB/s
8.213.237.199,443,8.213.237.199,TH,Bangkok,中转,274 ms,51 Mbps,6639 kB/s
47.245.105.47,443,8.219.96.61,SG,Singapore,隧道,267 ms,38 Mbps,4955 kB/s
8.222.69.185,443,8.216.92.214,JP,Tokyo,隧道,282 ms,21 Mbps,2706 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,38 ms,70 Mbps,9037 kB/s
144.24.65.251,443,144.24.65.251,KR,Seoul,中转,201 ms,35 Mbps,4597 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,123 ms,381 Mbps,48844 kB/s
129.153.116.130,443,129.153.116.130,US,Los Angeles,中转,122 ms,44 Mbps,5733 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,24 ms,69 Mbps,8851 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,153 ms,28 Mbps,3678 kB/s
141.147.96.125,443,2a0b:21c0:100a:1b4:0:ed22:ca32:e1c8,DE,Frankfurt,隧道,116 ms,132 Mbps,16896 kB/s
47.90.141.204,443,91.149.239.145,US,Los Angeles,隧道,35 ms,27 Mbps,3517 kB/s
130.61.169.24,443,130.61.169.24,DE,Frankfurt,中转,115 ms,225 Mbps,28876 kB/s
64.110.79.188,443,64.110.79.188,KR,Seoul,中转,242 ms,19 Mbps,2500 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,215 ms,88 Mbps,11264 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,298 ms,56 Mbps,7262 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,97 ms,328 Mbps,42086 kB/s
146.56.146.67,443,146.56.146.67,KR,Seoul,中转,225 ms,77 Mbps,9868 kB/s
144.21.42.69,443,2a0b:21c0:100a:1f9:0:44a7:2282:e78d,DE,Frankfurt,隧道,117 ms,260 Mbps,33280 kB/s
8.222.165.104,443,8.222.165.104,SG,Singapore,中转,242 ms,0 Mbps,44 kB/s
193.122.101.195,443,193.122.101.195,KR,Seoul,中转,254 ms,119 Mbps,15257 kB/s
140.83.61.244,443,140.83.61.244,JP,Osaka,中转,216 ms,34 Mbps,4377 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,86 ms,40 Mbps,5247 kB/s
158.180.92.59,443,158.180.92.59,KR,Seoul,中转,278 ms,84 Mbps,10752 kB/s
8.222.189.91,443,47.236.51.143,SG,Singapore,隧道,291 ms,56 Mbps,7273 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,124 ms,230 Mbps,29491 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,206 ms,42 Mbps,5490 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,240 ms,83 Mbps,10649 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,228 ms,55 Mbps,7091 kB/s
8.219.124.48,443,47.236.58.234,SG,Singapore,隧道,266 ms,63 Mbps,8162 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,36 ms,6 Mbps,845 kB/s
141.147.147.180,443,141.147.147.180,JP,Osaka,中转,239 ms,37 Mbps,4769 kB/s
132.145.124.173,443,132.145.124.173,JP,Tokyo,中转,263 ms,34 Mbps,4437 kB/s
8.222.65.69,443,8.216.92.214,JP,Tokyo,隧道,283 ms,21 Mbps,2688 kB/s
141.148.220.141,443,2a09:bac1:36a0:18::29e:9b,IN,Mumbai,隧道,228 ms,38 Mbps,4968 kB/s
168.138.149.17,443,168.138.149.17,BR,São Paulo,中转,148 ms,158 Mbps,20275 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,79 ms,17 Mbps,2252 kB/s
158.178.238.239,443,104.28.222.43,SG,Singapore,隧道,254 ms,31 Mbps,3974 kB/s
8.219.155.64,443,8.219.96.61,SG,Singapore,隧道,265 ms,18 Mbps,2317 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,213 ms,78 Mbps,9988 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,136 ms,15 Mbps,1923 kB/s
140.238.212.95,443,140.238.212.95,CH,Milan,中转,112 ms,44 Mbps,5678 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,93 ms,0 Mbps,101 kB/s
8.210.58.6,443,8.210.58.6,HK,Hong Kong,中转,278 ms,12 Mbps,1610 kB/s
8.219.205.25,443,47.236.1.53,SG,Singapore,隧道,273 ms,59 Mbps,7574 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,207 ms,1 Mbps,155 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,244 ms,57 Mbps,7415 kB/s
8.219.82.162,443,8.219.96.61,SG,Singapore,隧道,247 ms,44 Mbps,5752 kB/s
138.2.122.191,443,138.2.122.191,KR,Seoul,中转,221 ms,40 Mbps,5189 kB/s
8.212.48.236,443,47.76.21.97,HK,Hong Kong,隧道,288 ms,57 Mbps,7361 kB/s
64.110.72.4,443,64.110.72.4,KR,Seoul,中转,213 ms,59 Mbps,7568 kB/s
8.219.124.26,443,8.222.220.238,SG,Singapore,隧道,232 ms,57 Mbps,7418 kB/s
8.218.202.1,443,8.218.202.1,HK,Hong Kong,中转,259 ms,56 Mbps,7295 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,224 ms,31 Mbps,3972 kB/s
8.212.44.95,443,47.76.21.99,HK,Hong Kong,隧道,244 ms,67 Mbps,8578 kB/s
8.219.222.50,443,8.222.207.55,SG,Singapore,隧道,258 ms,64 Mbps,8264 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,101 ms,92 Mbps,11878 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,239 ms,36 Mbps,4656 kB/s
47.57.233.126,443,47.89.252.205,US,San Jose,隧道,278 ms,1 Mbps,204 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,346 ms,65 Mbps,8330 kB/s
8.219.74.136,443,8.222.220.238,SG,Singapore,隧道,253 ms,62 Mbps,8040 kB/s
8.222.68.129,443,8.216.92.214,JP,Tokyo,隧道,243 ms,23 Mbps,3062 kB/s
8.210.69.31,443,8.210.69.31,HK,Hong Kong,中转,245 ms,3 Mbps,427 kB/s
47.57.245.232,443,47.254.73.153,US,San Jose,隧道,278 ms,0 Mbps,22 kB/s
